Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
3.238,0.0997298510399689,-0.180031777403832,,,
3.239,0.0879248977690926,-0.0103888970319219,,,
3.24,0.0656681736827775,0.151842464520807,,,
3.241,0.0345611757070187,0.268427410982633,,,
3.242,-0.00197226863456159,0.317283660841356,,,
3.243,-0.0385907325886246,0.29807124990684,,,
3.244,-0.0689324910226333,0.230348965128255,,,
3.245,-0.0871995267813289,0.144742235417293,,,
3.246,-0.0897371115851159,0.069939257336763,,,
3.247,-0.0759506276830736,0.0206291896372818,,,
3.248,-0.0482966680638684,-0.00788916754802589,,,
3.249,-0.011559796228992,-0.0351752443547495,,,
3.25,0.0281396226951793,-0.0830127635936787,,,
3.251,0.0642627765496753,-0.161310664860415,,,
3.252,0.0906084180545732,-0.260259597475455,,,
3.253,0.101994140409013,-0.35291710200849,,,
3.254,0.0949524165300593,-0.406750771761317,,,
3.255,0.0684316843206167,-0.398319202418326,,,
3.256,0.0243834818406123,-0.324113171147421,,,
3.257,-0.0319665271758796,-0.202800195862019,,,
3.258,-0.0924131473318889,-0.0683664967996829,,,
3.259,-0.146847277136135,0.0425169930181856,,,
3.26,-0.185134703532918,0.103884160450742,,,
3.261,-0.199457086919984,0.109751970815117,,,
3.262,-0.186402047020382,0.0755837857026382,,,
3.263,-0.147990230871887,0.0307166210956663,,,
3.264,-0.091169738629774,0.00455434359630281,,,
3.265,-0.0259451828517029,0.0129766785680319,,,
3.266,0.03714473352365,0.0516441361143004,,,
3.267,0.0893378555139017,0.0989394431768342,,,
3.268,0.125125925760521,0.126115387764982,,,
3.269,0.142669972487422,0.109550155549323,,,
3.27,0.143263472074822,0.0406006768625348,,,
3.271,0.130194938443789,-0.0696418184369194,,,
3.272,0.107509342363347,-0.191917582326884,,,
3.273,0.0791445808252492,-0.2865519100425,,,
3.274,0.048657772434471,-0.315598894897488,,,
3.275,0.019365637089636,-0.256008342191941,,,
3.276,-0.00553354372873744,-0.109549761734794,,,
3.277,-0.0232209455860713,0.0945770650044644,,,
3.278,-0.0319299169986589,0.306684571095695,,,
3.279,-0.0316999312050875,0.471806471154023,,,
3.28,-0.0247267602319644,0.548124239536885,,,
3.281,-0.0149503112284551,0.521817444561461,,,
3.282,-0.0068604926492582,0.412688427175055,,,
3.283,-0.00390347739513357,0.267993523601644,,,
3.284,-0.00715043587993712,0.145806259911955,,,
3.285,-0.0148718382171244,0.0932312339165478,,,
3.286,-0.0232807965549303,0.127611856572988,,,
3.287,-0.0281381293408724,0.228636718583199,,,
3.288,-0.0264946771757385,0.345061372079806,,,
3.289,-0.0178349726223899,0.413341437740136,,,
3.29,-0.00423164411541382,0.380482540955617,,,
3.291,0.0104413414520264,0.222553617536915,,,
3.292,0.0218779358175767,-0.0467970228734483,,,
3.293,0.0267964909344264,-0.3793505782246,,,
3.294,0.0239794668835781,-0.705104661539862,,,
3.295,0.0145105237677257,-0.951111213085777,,,
3.296,0.00110497126403398,-1.06150518372333,,,
3.297,-0.0131757695562334,-1.01339468063839,,,
3.298,-0.0262154242822067,-0.823804680997485,,,
3.299,-0.0374981298211152,-0.544829566885466,,,
3.3,-0.0478073583093027,-0.247636512421549,,,
3.301,-0.0581575771870039,-0.00021457874695246,,,
3.302,-0.0685528557033419,0.153097688817045,,,
3.303,-0.0772533320794581,0.202564468963502,,,
3.304,-0.0809749296447103,0.171118021800105,,,
3.305,-0.0759829052511696,0.102147194912829,,,
3.306,-0.0595941714412265,0.0432828154214418,,,
3.307,-0.0314224857393073,0.0320634795586634,,,
3.308,0.00611205685442632,0.0866128524686169,,,
3.309,0.0480841570562574,0.202071192911743,,,
3.31,0.0879293703102251,0.352565489180482,,,
3.311,0.1185875069207,0.498229016421207,,,
3.312,0.133798863508123,0.596131669563596,,,
3.313,0.129521756129395,0.612727476630435,,,
3.314,0.10527111718127,0.534269717024495,,,
3.315,0.0648844561743494,0.371629447402384,,,
3.316,0.0161563422098235,0.157645855615979,,,
3.317,-0.0308713236491491,-0.0620351831198981,,,
3.318,-0.0665945623464465,-0.241302136923807,,,
3.319,-0.0846538151414074,-0.345203001297751,,,
3.32,-0.0838389864280046,-0.358038153679894,,,
3.321,-0.0682912807355219,-0.286465425624521,,,
3.322,-0.0457877079879153,-0.157063261388828,,,
3.323,-0.024687249102431,-0.00882808242725954,,,
3.324,-0.0107723985715235,0.117366003361482,,,
3.325,-0.0053457618962033,0.189209797709299,,,
3.326,-0.00537706788988315,0.190536945341054,,,
3.327,-0.00550040006557082,0.124613539733642,,,
3.328,-0.000809314225912314,0.0127809755819777,,,
3.329,0.0108307729953778,-0.1113336121256,,,
3.33,0.0278234835141086,-0.211002589699451,,,
3.331,0.0454416809592785,-0.256731592308236,,,
3.332,0.0576437841285714,-0.23475305219993,,,
3.333,0.0594294811402307,-0.151105646525982,,,
3.334,0.0488959024741394,-0.0300793779194659,,,
3.335,0.0281950650977525,0.092577708841302,,,
3.336,0.00293330385996312,0.179910265576102,,,
3.337,-0.0198355088153826,0.204720055071059,,,
3.338,-0.0342443990637107,0.158114775555578,,,
3.339,-0.0377893793770473,0.0529458986528843,,,
3.34,-0.0321406172738019,-0.0792124012429395,,,
3.341,-0.0222494870451949,-0.196946783936322,,,
3.342,-0.014108102161173,-0.261363568752231,,,
3.343,-0.0120779065904611,-0.248563166565621,,,
3.344,-0.016928654005076,-0.15863548152658,,,
3.345,-0.025498561127759,-0.0177927121902816,,,
3.346,-0.0322179099228456,0.128493625217001,,,
3.347,-0.0318716169889373,0.230378946412249,,,
3.348,-0.0223340339173378,0.251472059359718,,,
3.349,-0.00596175303633562,0.182065399504173,,,
3.35,0.0110643343632601,0.0416967392041748,,,
3.351,0.0212054891520496,-0.129942688368254,,,
3.352,0.0187862161007804,-0.288914296398266,,,
3.353,0.00261382433424702,-0.401875571480962,,,
3.354,-0.0230875960476211,-0.453461451136284,,,
3.355,-0.0498516726623084,-0.444570250175584,,,
3.356,-0.0678778009081568,-0.384810732218339,,,
3.357,-0.0696064490297011,-0.284604936835181,,,
3.358,-0.0525699267547294,-0.151330331489757,,,
3.359,-0.0203735963085297,0.00925747618159946,,,
3.36,0.0185553914792038,0.188236128608091,,,
3.361,0.0538637951738267,0.369023587756445,,,
3.362,0.0766078600452225,0.526714347415078,,,
3.363,0.0818337231614745,0.632906207864016,,,
3.364,0.0697165509549104,0.664713784978185,,,
3.365,0.045170133773241,0.61404309484876,,,
3.366,0.016212595042222,0.492581162358582,,,
3.367,-0.00845230615756032,0.329777752899119,,,
3.368,-0.022023881231199,0.164147819336343,,,
3.369,-0.0216067894458131,0.0309062761636039,,,
3.37,-0.00894039315982186,-0.0495719577015623,,,
3.371,0.0104226636773086,-0.0779739167332149,,,
3.372,0.0291680562380598,-0.0741473503407866,,,
3.373,0.0407147875984982,-0.0675052516301576,,,
3.374,0.0412605779373395,-0.0838636714390769,,,
3.375,0.0307312813355915,-0.134941566246752,,,
3.376,0.0124284785607887,-0.215355481753083,,,
3.377,-0.00837380085112596,-0.307355716788815,,,
3.378,-0.0263075820281301,-0.389052423391635,,,
3.379,-0.0375973981596362,-0.441111197721503,,,
3.38,-0.0410356464594143,-0.450026551534522,,,
3.381,-0.0380162349053571,-0.409529340160506,,,
3.382,-0.0316933857222364,-0.322105366856867,,,
3.383,-0.0255724494118986,-0.200368385163241,,,
3.384,-0.0220236490626199,-0.0662216199912603,,,
3.385,-0.0213069819649837,0.0535949595604668,,,
3.386,-0.0215887668374632,0.13462542896923,,,
3.387,-0.0200375504335203,0.161709188617445,,,
3.388,-0.0145439605739191,0.133197785548253,,,
3.389,-0.00522716550762756,0.0612991375588186,,,
3.39,0.00508452889575986,-0.0309420066348282,,,
3.391,0.0117734880165989,-0.114943767190862,,,
3.392,0.0104762745263466,-0.163212593056676,,,
3.393,-0.000609327434811914,-0.156332929117953,,,
3.394,-0.0192617722676664,-0.0888319458085523,,,
3.395,-0.0394643695189056,0.0281773351717743,,,
3.396,-0.0534377541512709,0.169362086271346,,,
3.397,-0.0546991831312925,0.30255978666194,,,
3.398,-0.0408050388128809,0.398792278378187,,,
3.399,-0.0145323582640751,0.441042403035213,,,
3.4,0.0170221607183028,0.42834135310242,,,
3.401,0.0450096512093463,0.373766550320064,,,
3.402,0.0619842156112068,0.297627486019666,,,
3.403,0.0644356243203636,0.219026345140532,,,
3.404,0.0538259285653629,0.149215041557056,,,
3.405,0.0358368776305768,0.0890198757143184,,,
3.406,0.0181558117535816,0.0309300556149625,,,
3.407,0.00762647040816869,-0.0352455193868267,,,
3.408,0.00780553594223121,-0.115590934357519,,,
3.409,0.0177883665604017,-0.206993900624983,,,
3.41,0.0326574192292498,-0.295809668930571,,,
3.411,0.0452979557421652,-0.360969315821329,,,
3.412,0.0488845207074454,-0.380861526261399,,,
3.413,0.0392012085850408,-0.342068679707349,,,
3.414,0.0160823053551589,-0.247006172129834,,,
3.415,-0.0164516808204873,-0.117163633351726,,,
3.416,-0.0513993257719973,0.0104376890986998,,,
3.417,-0.0809313771399797,0.0936784526419525,,,
3.418,-0.0987530559409852,0.0999281994369812,,,
3.419,-0.101851223374985,0.0198353452802491,,,
3.42,-0.0910572939405857,-0.125357016943016,,,
3.421,-0.0703395901270795,-0.287262012595263,,,
3.422,-0.0452073664540711,-0.405026061923734,,,
3.423,-0.0208669657550634,-0.426568387334506,,,
3.424,-0.000770240053274105,-0.328159883999953,,,
3.425,0.014006141012307,-0.124397339875957,,,
3.426,0.0244363528157052,0.13551946265081,,,
3.427,0.0325186086576836,0.383939257132606,,,
3.428,0.0400389690616636,0.557350186585247,,,
3.429,0.0476343805194955,0.616960980201311,,,
3.43,0.0544596024413059,0.559644543903615,,,
3.431,0.058504114028298,0.415624766270399,,,
3.432,0.057423338471376,0.234847605436741,,,
3.433,0.0496228908167535,0.0684751683937663,,,
3.434,0.0352117796310937,-0.0468572472740612,,,
3.435,0.0163897271777298,-0.0969356510491832,,,
3.436,-0.00301295131196982,-0.0893323889475841,,,
3.437,-0.0187606362268463,-0.0468606378676597,,,
3.438,-0.0277296722780257,0.00146360835305444,,,
3.439,-0.029069072999598,0.0292348043098482,,,
3.44,-0.0245088887089532,0.0192739849301628,,,
3.441,-0.0177019533982151,-0.0332997113620492,,,
3.442,-0.0128733091372846,-0.121816207742342,,,
3.443,-0.0132783142347695,-0.231491687496214,,,
3.444,-0.0200045636712543,-0.343641081030832,,,
3.445,-0.0315350470333923,-0.439163082840082,,,
3.446,-0.0442488652180411,-0.50089636366745,,,
3.447,-0.053708620004215,-0.515264052798649,,,
3.448,-0.0562729206984491,-0.473640352198011,,,
3.449,-0.050421813831608,-0.373404346959784,,,
3.45,-0.037281163769316,-0.21851153642357,,,
3.451,-0.0201420197575487,-0.019828614488705,,,
3.452,-0.00315604292834111,0.204462781447936,,,
3.453,0.0102956568606163,0.428998951596939,,,
3.454,0.018914122971831,0.623378819336832,,,
3.455,0.0239093970663634,0.757193461671161,,,
3.456,0.0283007686213067,0.806917922547947,,,
3.457,0.0353245640075069,0.76206441268533,,,
3.458,0.0466097322524143,0.628034849586592,,,
3.459,0.0609362875435045,0.424709337418499,,,
3.46,0.0741814459606254,0.181777135488518,,,
3.461,0.0805801559125008,-0.0671480859949411,,,
3.462,0.0748885925199154,-0.289882378312654,,,
3.463,0.0546435405299526,-0.459748378751745,,,
3.464,0.021607847873619,-0.55848913832228,,,
3.465,-0.0182426178378039,-0.578456160798096,,,
3.466,-0.0562726606726237,-0.524278341267024,,,
3.467,-0.0837528620926271,-0.413587064914676,,,
3.468,-0.0945355408536651,-0.275643210892252,,,
3.469,-0.0869359365637685,-0.146326611959164,,,
3.47,-0.064205962321262,-0.0586250402853108,,,
3.471,-0.0334504544965745,-0.0302007918923381,,,
3.472,-0.00335031566443895,-0.0530759506428888,,,
3.473,0.0185281287899581,-0.0921883881040928,,,
3.474,0.0279187756517028,-0.0969676713617491,,,
3.475,0.0248316630214764,-0.0235905750318157,,,
3.476,0.0130784348566772,0.141238713942247,,,
3.477,-0.00139063422984206,0.366885555199458,,,
3.478,-0.0127109946178429,0.584003280101387,,,
3.479,-0.0171191588344068,0.708080792984566,,,
3.48,-0.01408377397653,0.672242205964763,,,
3.481,-0.0061780893526333,0.45576045978606,,,
3.482,0.00225123357439864,0.0963542086773147,,,
3.483,0.0071142364987956,-0.319156152735856,,,
3.484,0.00647468805547502,-0.682558977203541,,,
3.485,0.00145244726324362,-0.899588564656481,,,
3.486,-0.00434813605139975,-0.919259814467012,,,
3.487,-0.00667030148040093,-0.746762753022024,,,
3.488,-0.00283288080240912,-0.437039293231143,,,
3.489,0.00672534574202926,-0.0739785155300533,,,
3.49,0.0183170127970153,0.255614997629617,,,
3.491,0.0263531769624285,0.484621404806877,,,
3.492,0.0256077631549951,0.579449685755777,,,
3.493,0.0135129823460641,0.543314362532114,,,
3.494,-0.00840246070909547,0.409729934393785,,,
3.495,-0.0345369638747351,0.229082339775692,,,
3.496,-0.0568013122081432,0.0528045882328069,,,
3.497,-0.0672809241844148,-0.0799153416028858,,,
3.498,-0.0610459559129707,-0.149428515722905,,,
3.499,-0.0380737977758812,-0.156000795719607,,,
3.5,-0.00354925289288815,-0.114639289396159,,,
3.501,0.0335964337673543,-0.0471912263544191,,,
3.502,0.0634125391205686,0.0249960043771087,,,
3.503,0.0780063251792,0.0855111176959643,,,
3.504,0.0739601032883088,0.124228760099738,,,
3.505,0.0532999074761808,0.137172713101721,,,
3.506,0.0227120964972529,0.126378199070336,,,
3.507,-0.00868821112654287,0.0996213774828853,,,
3.508,-0.032238057937278,0.0687276762046315,,,
3.509,-0.0422872596986242,0.0459228833889094,,,
3.51,-0.0376608581143677,0.0396645441209293,,,
3.511,-0.0216609996450737,0.0523478130079637,,,
3.512,-0.000702164421076493,0.0808941504439633,,,
3.513,0.0179394569771754,0.118768849593123,,,
3.514,0.0285187255004897,0.157057094394985,,,
3.515,0.0285496736119564,0.183954213924972,,,
3.516,0.0192815519620108,0.184580414077511,,,
3.517,0.00481017737432011,0.143485982636219,,,
3.518,-0.0097524773600605,0.049889976900622,,,
3.519,-0.0202865881245333,-0.0968956738594013,,,
3.52,-0.0250833446034833,-0.284621344112155,,,
3.521,-0.0251990486429443,-0.48880265203685,,,
3.522,-0.0236966023138884,-0.676463421695923,,,
3.523,-0.0241254851068922,-0.812192230155392,,,
3.524,-0.0288504445336939,-0.86569703252824,,,
3.525,-0.0378845608137266,-0.819317142649129,,,
3.526,-0.0486788083735109,-0.673349272316507,,,
3.527,-0.0569344219775107,-0.447313644203122,,,
3.528,-0.058117374141704,-0.176248634029822,,,
3.529,-0.049137237818417,0.0974524322967152,,,
3.53,-0.0296406560940804,0.334384585285664,,,
3.531,-0.00249056544829727,0.507110676946109,,,
3.532,0.02679963026548,0.604623127419222,,,
3.533,0.0516220263724122,0.631303379368166,,,
3.534,0.0663942285099663,0.602022668681703,,,
3.535,0.0684873519074699,0.536352496458479,,,
3.536,0.0591512623354732,0.454222030273105,,,
3.537,0.0429871040308956,0.373704960243914,,,
3.538,0.0261498646044935,0.310198528434223,,,
3.539,0.0140187049960549,0.275566528488087,,,
3.54,0.00927292193965607,0.275970672968109,,,
3.541,0.01111330550044,0.308305302933558,,,
3.542,0.0158964093804025,0.357078080927885,,,
3.543,0.0188806929600273,0.394882185275927,,,
3.544,0.0163211493352575,0.388718076265627,,,
3.545,0.00700369013959787,0.311287294008212,,,
3.546,-0.00740532329194297,0.152941914766162,,,
3.547,-0.0232268870776191,-0.071255634228181,,,
3.548,-0.0363239517806442,-0.322969052742043,,,
3.549,-0.0435984073294159,-0.550491479908757,,,
3.55,-0.0438737713129429,-0.704016626800322,,,
3.551,-0.0379756758003928,-0.751469408774484,,,
3.552,-0.0281290928571614,-0.689458845005048,,,
3.553,-0.0169778188247766,-0.544867924568008,,,
3.554,-0.00664384838987008,-0.365845160674193,,,
3.555,0.00176306753265192,-0.205418276962411,,,
3.556,0.00799948974197955,-0.104096842417118,,,
3.557,0.0120898498674839,-0.0780360603841467,,,
3.558,0.0137184031566741,-0.116764894887372,,,
3.559,0.012016552056794,-0.190370980636975,,,
3.56,0.00588235131801691,-0.262175509605998,,,
3.561,-0.00531653156824748,-0.301281563277502,,,
3.562,-0.020964217491804,-0.290689224454541,,,
3.563,-0.0386847855853085,-0.229501122393593,,,
3.564,-0.0544033794563178,-0.129937636430454,,,
3.565,-0.0631657081799902,-0.010908538296005,,,
3.566,-0.0606308743859902,0.109371648091233,,,
3.567,-0.0447696552924459,0.218713305527809,,,
3.568,-0.0170359573495337,0.312074900243984,,,
3.569,0.0176039922684413,0.388834593913617,,,
3.57,0.0518964341327462,0.448905167432502,,,
3.571,0.0783189827451905,0.490559183811797,,,
3.572,0.0911545489320158,0.510923437272127,,,
3.573,0.0879767781386806,0.507924497904466,,,
3.574,0.0701901385199081,0.481611689141066,,,
3.575,0.0425575355683846,0.433605043949462,,,
3.576,0.0118899931761188,0.36516228664401,,,
3.577,-0.014737387510992,0.275695105631551,,,
3.578,-0.0317825737860588,0.163414963960915,,,
3.579,-0.0366101687878526,0.0282626925887228,,,
3.58,-0.0301134805613049,-0.124296397563574,,,
3.581,-0.0164048232853015,-0.280486305248473,,,
3.582,-0.00158197669133911,-0.417902280726979,,,
3.583,0.00817101546577994,-0.508642860676127,,,
3.584,0.00861655195479891,-0.526160708621917,,,
3.585,-0.00106507191009019,-0.454514570416126,,,
3.586,-0.0179558691499582,-0.296819693743372,,,
3.587,-0.0364240302622899,-0.0791006245826415,,,
3.588,-0.0501548510981694,0.152848543440948,,,
3.589,-0.0544421339536356,0.343510671289294,,,
3.59,-0.0478802153289168,0.442214976378707,,,
3.591,-0.0328158126852996,0.418226100710945,,,
3.592,-0.0143798287282312,0.271586856675796,,,
3.593,0.00153908782249707,0.0355696004980019,,,
3.594,0.0105820760180446,-0.231042774928981,,,
3.595,0.0115304568718734,-0.460133577400973,,,
3.596,0.00657069935904749,-0.593964371439331,,,
3.597,0.000144799711917527,-0.60194978990453,,,
3.598,-0.00305794287454861,-0.488900763476696,,,
3.599,-9.21412930531785e-05,-0.292196931135518,,,
3.6,0.00904554285860263,-0.0691935305112083,,,
3.601,0.0214127195811273,0.120817767793531,,,
3.602,0.0322749833605781,0.234319649666781,,,
3.603,0.0369869660120515,0.255368833720615,,,
3.604,0.0328814085709061,0.197847944454416,,,
3.605,0.0203906719961059,0.0978753405519338,,,
3.606,0.00292320187560125,-0.000459402750259188,,,
3.607,-0.014421231606906,-0.0607432755643714,,,
3.608,-0.0267018642285225,-0.0658875386635386,,,
3.609,-0.0307825932920464,-0.0220615259864724,,,
3.61,-0.0262018121422995,0.0461144709460017,,,
3.611,-0.0150749163475075,0.10713363101894,,,
3.612,-0.00117996022466252,0.136316257157671,,,
3.613,0.0114088523309138,0.125893538923526,,,
3.614,0.0196750875234117,0.0870305110869248,,,
3.615,0.0225424257821383,0.043124310203096,,,
3.616,0.0209707697138958,0.0180245190671555,,,
3.617,0.0172378763429643,0.0251762921040055,,,
3.618,0.0137130047311122,0.0628310379507807,,,
3.619,0.0116549582238161,0.117002939912467,,,
3.62,0.0105682804400973,0.169641542855263,,,
3.621,0.00842511472868445,0.206934196895828,,,
3.622,0.00270082387367548,0.223324581817526,,,
3.623,-0.00819375199665992,0.220052201307679,,,
3.624,-0.0237426520497037,0.200435548358347,,,
3.625,-0.0410559107031611,0.165792268443351,,,
3.626,-0.055768278464318,0.115117888595641,,,
3.627,-0.0637704627517408,0.048788742269226,,,
3.628,-0.0629535187579159,-0.0267323536881817,,,
3.629,-0.0541101261382121,-0.0974576065339911,,,
3.63,-0.0405689820992765,-0.14604851285278,,,
3.631,-0.0267489054317652,-0.160310025638144,,,
3.632,-0.016271575259308,-0.141778783988771,,,
3.633,-0.01041641822992,-0.109269863610261,,,
3.634,-0.0075607546703526,-0.0937275847205104,,,
3.635,-0.00388570660044202,-0.124673652830321,,,
3.636,0.00488037457114243,-0.213740811984794,,,
3.637,0.0213941278892032,-0.344042496175079,,,
3.638,0.0452175470085254,-0.472442032557657,,,
3.639,0.072579326621907,-0.545331012822258,,,
3.64,0.0974271204287644,-0.521118666318434,,,
3.641,0.113248073937329,-0.388943280388525,,,
3.642,0.114930948920465,-0.175185319539018,,,
3.643,0.100132528085634,0.0645827504960045,,,
3.644,0.0699304072460659,0.26429303110761,,,
3.645,0.0287362654464199,0.369272075024464,,,
3.646,-0.0165093626529501,0.353794017098873,,,
3.647,-0.0577850610648404,0.229030104788635,,,
3.648,-0.0878486910042367,0.0393130269312902,,,
3.649,-0.102084297487645,-0.151943812848087,,,
3.65,-0.0997982055957983,-0.282109007269129,,,
3.651,-0.0844837909543525,-0.308434779430373,,,
3.652,-0.0628246368667212,-0.220251056923919,,,
3.653,-0.0426098398104289,-0.0407540478839164,,,
3.654,-0.030172151158698,0.181640031295276,,,
3.655,-0.0282334056768731,0.389388960818119,,,
3.656,-0.0349758851868763,0.534175519966013,,,
3.657,-0.0447332659274301,0.59131684782406,,,
3.658,-0.0500901015553289,0.565147106897615,,,
3.659,-0.0446578676917124,0.483752813418555,,,
3.66,-0.0255422330886442,0.385776651985233,,,
3.661,0.00540951311810578,0.304989597386483,,,
3.662,0.0420907570811161,0.258647180612164,,,
3.663,0.0761987526167616,0.243465387349939,,,
3.664,0.100047445748781,0.239590778522667,,,
3.665,0.108960238029217,0.219813084155615,,,
3.666,0.10232467577297,0.159882238786416,,,
3.667,0.0831024407229262,0.0465810365733586,,,
3.668,0.0563079328557463,-0.117865206682693,,,
3.669,0.0272814825181604,-0.315088625716435,,,
3.67,0.000412258531011619,-0.51343938146262,,,
3.671,-0.0214461822930842,-0.674327268046092,,,
3.672,-0.0369739569768141,-0.761362906395326,,,
3.673,-0.0460484945875556,-0.750505369387057,,,
3.674,-0.0493141481406643,-0.638489031136522,,,
3.675,-0.0478284670689486,-0.4465359473335,,,
3.676,-0.042867341439654,-0.217127110412899,,,
3.677,-0.0358653774226274,-0.00361092078928116,,,
3.678,-0.028382677201455,0.144802821329666,,,
3.679,-0.02198345388307,0.197876468685137,,,
3.68,-0.0179864414952828,0.153804367384309,,,
3.681,-0.0171399702182305,0.0397665261679713,,,
3.682,-0.019332303892268,-0.0969409414042291,,,
3.683,-0.0234626700023319,-0.204371524405387,,,
3.684,-0.027580569139606,-0.242674145888893,,,
3.685,-0.0293418710876024,-0.19638650757537,,,
3.686,-0.0267130708465804,-0.0783945262297797,,,
3.687,-0.0187096853594765,0.0753959463575141,,,
3.688,-0.00587407539213853,0.218823149911402,,,
3.689,0.00973784470380489,0.31145191078174,,,
3.69,0.025099538278381,0.332048369138281,,,
3.691,0.0371109438888108,0.284346939613139,,,
3.692,0.0435489002260652,0.1931275842829,,,
3.693,0.043767228787709,0.0931472526144709,,,
3.694,0.0389167837016863,0.0164859459893827,,,
3.695,0.0315713834682543,-0.0164562346720446,,,
3.696,0.0248262616381214,-4.68980769098845e-05,,,
3.697,0.021164791183078,0.0583427585805313,,,
3.698,0.0215313290352471,0.142197987029635,,,
3.699,0.0249729149644417,0.22961839124614,,,
3.7,0.0289611316242783,0.296618310329663,,,
3.701,0.0302492716181577,0.320929202635825,,,
3.702,0.0259816079798283,0.287012778239347,,,
3.703,0.014739004965061,0.191647726155327,,,
3.704,-0.00278890938485585,0.0480840116079448,,,
3.705,-0.0237665029622015,-0.113827254726181,,,
3.706,-0.0439057520074532,-0.253431022977054,,,
3.707,-0.0587082608474427,-0.330805670280867,,,
3.708,-0.0648391312279672,-0.320903721455601,,,
3.709,-0.0611813682292396,-0.224740103253959,,,
3.71,-0.0492704374047502,-0.0720323724874352,,,
3.711,-0.0330101919996055,0.0870960931197624,,,
3.712,-0.017726255888187,0.198761904019394,,,
3.713,-0.00872964787438637,0.223954450834721,,,
3.714,-0.00969363586989671,0.152142864858831,,,
3.715,-0.0212811252072223,0.00500140451888923,,,
3.716,-0.0405024916750222,-0.170995985055936,,,
3.717,-0.0611431518992451,-0.320486947733735,,,
3.718,-0.0752907584910677,-0.397961919913882,,,
3.719,-0.0756272103942967,-0.382489047576654,,,
3.72,-0.0578532550646104,-0.282879493977545,,,
3.721,-0.022465241584178,-0.131427503124315,,,
3.722,0.0248220115003978,0.0307185504660344,,,
3.723,0.0743438475552605,0.169614878438322,,,
3.724,0.115163265523789,0.268511344677687,,,
3.725,0.138260950390668,0.327687157882983,,,
3.726,0.139090752007104,0.355769270472604,,,
3.727,0.118635054009221,0.358865573532578,,,
3.728,0.0827377337809771,0.334529180922395,,,
3.729,0.0401272808983776,0.273810521716189,,,
3.73,-0.000111652715692746,0.169097749685437,,,
3.731,-0.0308330199777815,0.0219843389304277,,,
3.732,-0.0482752445620178,-0.153787518934284,,,
3.733,-0.0523329275816105,-0.335388757779054,,,
3.734,-0.0457242493616166,-0.497359194944658,,,
3.735,-0.0325259241602003,-0.617612421557564,,,
3.736,-0.0167488443871773,-0.680393641225437,,,
3.737,-0.00149372700885528,-0.676077994625302,,,
3.738,0.0111558198948668,-0.599930158610107,,,
3.739,0.019737599204709,-0.452532810152505,,,
3.74,0.0229469288160754,-0.242939126104502,,,
3.741,0.0194924528876695,0.00727469421757427,,,
3.742,0.00844167580998641,0.26284771165624,,,
3.743,-0.010055247412895,0.47976210846471,,,
3.744,-0.0340310714313579,0.616421959741029,,,
3.745,-0.0594508313112653,0.647515628317978,,,
3.746,-0.0808180639776215,0.574731245068381,,,
3.747,-0.0926279419069449,0.428999562483839,,,
3.748,-0.0911982365198129,0.262088459407457,,,
3.749,-0.0761472632893326,0.129765365210724,,,
3.75,-0.0508690954129908,0.0724554019024636,,,
3.751,-0.0217162253002501,0.100794728722494,,,
3.752,0.00393337955609735,0.191943331531607,,,
3.753,0.0201300388250139,0.298294524282675,,,
3.754,0.0244793997340068,0.365077812092671,,,
3.755,0.0191104942991776,0.349941708545121,,,
3.756,0.0099939987502675,0.237500634389732,,,
3.757,0.00471858389869158,0.044355926852852,,,
3.758,0.0094701278192294,-0.186535165347878,,,
3.759,0.026347361363253,-0.400143396193813,,,
3.76,0.0520803469225936,-0.547645184292148,,,
3.761,0.0787075285938217,-0.602344231467572,,,
3.762,0.0960567880516834,-0.567218309313611,,,
3.763,0.0952542440952875,-0.471025244004759,,,
3.764,0.0721114634625314,-0.354673568671669,,,
3.765,0.0291945939230265,-0.253948910200425,,,
3.766,-0.0242700783967923,-0.186223686204997,,,
3.767,-0.0747865230086758,-0.146505004870183,,,
3.768,-0.10857984400069,-0.11353208536595,,,
3.769,-0.115891320454043,-0.0623562515855651,,,
3.77,-0.0941338879022839,0.0222785204229548,,,
3.771,-0.0488089994929699,0.137376256451019,,,
3.772,0.0081710914229814,0.261704987233052,,,
3.773,0.062178823815092,0.364435672497206,,,
3.774,0.100241522163824,0.418045075290594,,,
3.775,0.11453409369487,0.408909992126675,,,
3.776,0.103925058291595,0.340929481861375,,,
3.777,0.0733952347915315,0.23203015353087,,,
3.778,0.0319281767762523,0.106961286823103,,,
3.779,-0.0102144360465432,-0.00976737704231714,,,
3.78,-0.0440548771256237,-0.0987805380538729,,,
3.781,-0.0638292208674546,-0.148430489766745,,,
3.782,-0.0680386394029445,-0.15565384572107,,,
3.783,-0.0594650339567114,-0.12547623055745,,,
3.784,-0.0440790689600082,-0.0692867280775283,,,
3.785,-0.0289961745978298,-0.00203470386241115,,,
3.786,-0.0200078453427472,0.0611668782870692,,,
3.787,-0.019541078527609,0.108148837763196,,,
3.788,-0.0259037526879314,0.131609735798062,,,
3.789,-0.0342159200874924,0.129433028881721,,,
3.79,-0.0386696237829976,0.103447893639786,,,
3.791,-0.0351208533823487,0.057039711136225,,,
3.792,-0.0228787425408028,-0.00732601526411615,,,
