Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
11.6,0.601270382165036,-0.184845498558415,,,
11.601,0.570881935008738,-0.304451915921641,,,
11.602,0.523801649052759,-0.413867201080119,,,
11.603,0.460479368321561,-0.509688544276129,,,
11.604,0.382061339734958,-0.588700339523297,,,
11.605,0.290490337078021,-0.647965871987284,,,
11.606,0.18854402107804,-0.685026755402123,,,
11.607,0.0797994860494873,-0.698175227261243,,,
11.608,-0.0314804762744427,-0.68673018100461,,,
11.609,-0.140535951494275,-0.6512398656812,,,
11.61,-0.242362635907503,-0.593551496787841,,,
11.611,-0.332011992475397,-0.516718161891727,,,
11.612,-0.40491715179476,-0.424745729247759,,,
11.613,-0.457218893351142,-0.32221270889535,,,
11.614,-0.486063361194642,-0.213821281137428,,,
11.615,-0.489842757666084,-0.103953431867235,,,
11.616,-0.468353122558078,0.00369275854514887,,,
11.617,-0.422849751208121,0.106328499987212,,,
11.618,-0.355990184554555,0.202136197070253,,,
11.619,-0.271665707604426,0.290183209993403,,,
11.62,-0.174733400374819,0.370237899631906,,,
11.621,-0.0706705560301023,0.442555022419666,,,
11.622,0.0348194907469966,0.507689036546287,,,
11.623,0.136217178149535,0.566367083190727,,,
11.624,0.228578783274737,0.619424032762382,,,
11.625,0.30787982513101,0.667780421306045,,,
11.626,0.371283427232996,0.712432136985677,,,
11.627,0.417313207500268,0.75441966961984,,,
11.628,0.445917406281991,0.794756233774039,,,
11.629,0.458419282927401,0.834313919479499,,,
11.63,0.457358015307239,0.873685944677176,,,
11.631,0.44623365285535,0.913053241411339,,,
11.632,0.429178037706885,0.952082606947627,,,
11.633,0.410580011018392,0.989874835287182,,,
11.634,0.394696945298492,1.02497123070374,,,
11.635,0.385285342285151,1.05542088450995,,,
11.636,0.38528093296175,1.07890848774216,,,
11.637,0.396553779474418,1.09293789637605,,,
11.638,0.419756956453124,1.09505734717931,,,
11.639,0.45427926217782,1.08310206930215,,,
11.64,0.498303800214082,1.05542459935617,,,
11.641,0.548965747397121,1.01108357573416,,,
11.642,0.602594663090593,0.949965892316917,,,
11.643,0.655019824004881,0.872823833052372,,,
11.644,0.701911915465626,0.781220186473979,,,
11.645,0.739131590649693,0.677390659230015,,,
11.646,0.763055339525047,0.564047674536572,,,
11.647,0.770851874038289,0.444153514601393,,,
11.648,0.760687556558921,0.320682661895776,,,
11.649,0.73184664359796,0.196385291536984,,,
11.65,0.684760346330944,0.0735704383732902,,,
11.651,0.620946808500053,-0.0460536012274903,,,
11.652,0.54287107368971,-0.161432541228735,,,
11.653,0.453739443457453,-0.272077866188854,,,
11.654,0.357246419188176,-0.377841003425481,,,
11.655,0.257295085472879,-0.478603170327438,,,
11.656,0.157713509009187,-0.573972705080813,,,
11.657,0.0619901620269672,-0.663088035519369,,,
11.658,-0.0269500613930003,-0.744589607260914,,,
11.659,-0.106911325876953,-0.816764223632821,,,
11.66,-0.176521576836977,-0.877811870800782,,,
11.661,-0.235251192487386,-0.926158950151997,,,
11.662,-0.283357575413801,-0.960740343129371,,,
11.663,-0.321764542514235,-0.981182467211502,,,
11.664,-0.351891106184462,-0.987836800374461,,,
11.665,-0.375448427618071,-0.981648391870663,,,
11.666,-0.394226068067391,-0.963900653991398,,,
11.667,-0.409888948353709,-0.935934622114733,,,
11.668,-0.423804564315626,-0.898960189274564,,,
11.669,-0.436916168412154,-0.854038066926905,,,
11.67,-0.449672308903232,-0.802233000676185,,,
11.671,-0.462017025542283,-0.744863914983525,,,
11.672,-0.473438848669822,-0.68373802829555,,,
11.673,-0.483071110000182,-0.621261868906998,,,
11.674,-0.489831360443636,-0.560364589522725,,,
11.675,-0.4925842059249,-0.504230167583516,,,
11.676,-0.490309846514387,-0.455891152809205,,,
11.677,-0.482260184338776,-0.417770355316142,,,
11.678,-0.468085588941462,-0.391266484791521,,,
11.679,-0.44791819129653,-0.376471723832633,,,
11.68,-0.422401715409179,-0.37208598674714,,,
11.681,-0.39266302899737,-0.375551563794359,,,
11.682,-0.360226376452167,-0.383376801829424,,,
11.683,-0.326877135637261,-0.391567045616766,,,
11.684,-0.294487347647807,-0.396060286300488,,,
11.685,-0.264819636141887,-0.393085927811433,,,
11.686,-0.239328960835587,-0.379413756020692,,,
11.687,-0.21898258985682,-0.352504476939732,,,
11.688,-0.204117597378676,-0.310590139102248,,,
11.689,-0.194352197577227,-0.252706322256756,,,
11.69,-0.188562605306116,-0.178687138183311,,,
11.691,-0.184931292648684,-0.0891313757588902,,,
11.692,-0.181065997520071,0.0146468315783186,,,
11.693,-0.174182191364095,0.130664889626053,,,
11.694,-0.161335499218967,0.256304044149642,,,
11.695,-0.139685338508849,0.388334550241645,,,
11.696,-0.106767296467628,0.522964398393957,,,
11.697,-0.0607499081130984,0.655949862460686,,,
11.698,-0.000651821109406056,0.782787845843513,,,
11.699,0.0735020220143063,0.898977129856847,,,
11.7,0.160601662099773,1.00030967460749,,,
11.701,0.258460544928157,1.08314545770776,,,
11.702,0.363912746324627,1.14463186862411,,,
11.703,0.472992406892641,1.18284348816425,,,
11.704,0.581181433580144,1.19683400781168,,,
11.705,0.683705971782202,1.18660531215548,,,
11.706,0.775858648372002,1.15300854709066,,,
11.707,0.853321761276968,1.09759971959921,,,
11.708,0.91246598796458,1.02247733069516,,,
11.709,0.9505998812112,0.930127279179638,,,
11.71,0.966148090988004,0.823288283819484,,,
11.711,0.958741569305968,0.704835221228346,,,
11.712,0.929210957251279,0.57766984182762,,,
11.713,0.879484024334282,0.444614752270847,,,
11.714,0.81239802332492,0.308320151995305,,,
11.715,0.731446683023182,0.17119893763325,,,
11.716,0.640488040105798,0.0353983018873844,,,
11.717,0.543442496465827,-0.0971960429961871,,,
11.718,0.44400997219075,-0.224931653011663,,,
11.719,0.345431107059891,-0.346344204517961,,,
11.72,0.250311144673698,-0.460103271037084,,,
11.721,0.160517715162123,-0.564961232832902,,,
11.722,0.0771562618218166,-0.659718489933565,,,
11.723,0.00061985518193315,-0.743212126717658,,,
11.724,-0.0692962128620637,-0.814325601175143,,,
11.725,-0.133230150052386,-0.872009705082272,,,
11.726,-0.192059012901461,-0.915304321320315,,,
11.727,-0.246695472903861,-0.943357458346411,,,
11.728,-0.297898191004061,-0.955449414206209,,,
11.729,-0.346116200758804,-0.951038815946516,,,
11.73,-0.391383780119975,-0.929845500856073,,,
11.731,-0.433276497089319,-0.891968065175012,,,
11.732,-0.470931985032613,-0.838007049241811,,,
11.733,-0.503131414457908,-0.769145275159363,,,
11.734,-0.528430657179181,-0.687141749952884,,,
11.735,-0.54532477135175,-0.5942258785802,,,
11.736,-0.552426306314416,-0.492917688255219,,,
11.737,-0.548637242224762,-0.385826779506271,,,
11.738,-0.533295997469588,-0.275487828798181,,,
11.739,-0.506284476664049,-0.164275691867331,,,
11.74,-0.468085059639355,-0.0544142945173973,,,
11.741,-0.419783101228635,0.0519440352669766,,,
11.742,-0.363016201208411,0.152627900071283,,,
11.743,-0.299876490733832,0.245419677781318,,,
11.744,-0.232775888691079,0.328148787094698,,,
11.745,-0.164286468712235,0.398917008317475,,,
11.746,-0.0969689376302794,0.456415817653297,,,
11.747,-0.033202225345207,0.500253904168742,,,
11.748,0.0249732867316984,0.531189448106981,,,
11.749,0.0759872639004824,0.551166667923393,,,
11.75,0.118835549057976,0.563098929882344,,,
11.751,0.153133242687895,0.570415560356312,,,
11.752,0.179120303164731,0.5764708030489,,,
11.753,0.197619049889462,0.583966728144023,,,
11.754,0.209946907223959,0.594542900717172,,,
11.755,0.217791424633221,0.608632770901175,,,
11.756,0.223057718886963,0.625600365945588,,,
11.757,0.227700759297651,0.644082714719482,,,
11.758,0.233556179211705,0.662405450672223,,,
11.759,0.242183435607931,0.678932754642872,,,
11.76,0.254734113837736,0.692258933702372,,,
11.761,0.271856028997251,0.701223771049255,,,
11.762,0.293640653645369,0.704802296876076,,,
11.763,0.319617561949469,0.701956832414242,,,
11.764,0.348795386034404,0.691538715110145,,,
11.765,0.379744663027605,0.672296696036533,,,
11.766,0.41071434490145,0.643004706372619,,,
11.767,0.43977100924853,0.602680673264512,,,
11.768,0.464948192653837,0.55083934816632,,,
11.769,0.484392890376862,0.487706933972601,,,
11.77,0.496497126185964,0.414326722725488,,,
11.771,0.500004466301294,0.332509696299515,,,
11.772,0.49408417149996,0.244630712308729,,,
11.773,0.478368992690796,0.153322122239997,,,
11.774,0.452956043091158,0.0611490251726454,,,
11.775,0.418373418741794,-0.0296493545493805,,,
11.776,0.375518078395196,-0.117296419065934,,,
11.777,0.325572786172131,-0.200479964403326,,,
11.778,0.269911530897674,-0.278243713060926,,,
11.779,0.210003618818723,-0.34981379062792,,,
11.78,0.147326447576663,-0.414407216211456,,,
11.781,0.0832957003075066,-0.471062159333378,,,
11.782,0.0192193215444969,-0.518525285889833,,,
11.783,-0.0437217293068218,-0.555233150073622,,,
11.784,-0.104466955657549,-0.579420919418234,,,
11.785,-0.162049062949296,-0.589367443337193,,,
11.786,-0.215554236496127,-0.583740701901166,,,
11.787,-0.264080019394471,-0.561962530001109,,,
11.788,-0.306700891075688,-0.52449116323562,,,
11.789,-0.342450149849004,-0.472935189235396,,,
11.79,-0.370324174883586,-0.409956806390905,,,
11.791,-0.389312096610707,-0.338981430430228,,,
11.792,-0.398450698874336,-0.263786364886834,,,
11.793,-0.39690124074496,-0.188074395311765,,,
11.794,-0.384042019239989,-0.115137566283317,,,
11.795,-0.359568126115527,-0.047684756623153,,,
11.796,-0.32358822573307,0.0121440190680509,,,
11.797,-0.276707469013279,0.0626092784797898,,,
11.798,-0.220085872773191,0.102129144855725,,,
11.799,-0.155462503120836,0.129066999640368,,,
11.8,-0.0851375124683518,0.141650943751816,,,
11.801,-0.0119066342815807,0.13808879429387,,,
11.802,0.0610535449548752,0.116877519187074,,,
11.803,0.130346235168811,0.0772349180915661,,,
11.804,0.192551960110259,0.0195318968608342,,,
11.805,0.244448444005322,-0.0544059602632481,,,
11.806,0.283234414067785,-0.141228464012968,,,
11.807,0.306737174565454,-0.236265984338615,,,
11.808,0.313584570945402,-0.33398551769847,,,
11.809,0.303324938013612,-0.428612132090883,,,
11.81,0.27648333495395,-0.514789526496644,,,
11.811,0.234548167589321,-0.588143616397957,,,
11.812,0.179888416329989,-0.645638467332023,,,
11.813,0.11560739302904,-0.685670411009565,,,
11.814,0.0453437815253478,-0.707918256528486,,,
11.815,-0.0269654234803569,-0.713030891905983,,,
11.816,-0.0973425110798329,-0.702265978723102,,,
11.817,-0.162027650548631,-0.677185107378636,,,
11.818,-0.217718337081978,-0.639468201122401,,,
11.819,-0.261770693201634,-0.590852941190201,,,
11.82,-0.292346780159649,-0.533158078558074,,,
11.821,-0.308497026803471,-0.468330395670788,,,
11.822,-0.310173101902754,-0.398465850183259,,,
11.823,-0.298173271514595,-0.325782886895603,,,
11.824,-0.274028621495313,-0.252552287609161,,,
11.825,-0.239843637126448,-0.18100302062551,,,
11.826,-0.198107873535769,-0.113227239230008,,,
11.827,-0.151496584699699,-0.0511036575525059,,,
11.828,-0.102677436861477,0.00375089031286786,,,
11.829,-0.0541383222923051,0.0500058439612457,,,
11.83,-0.0080482711997145,0.0866350291134004,,,
11.831,0.0338402306056785,0.112949595998613,,,
11.832,0.070243450277252,0.128653784434337,,,
11.833,0.100353618068168,0.13390934242324,,,
11.834,0.123805998823024,0.129378652427855,,,
11.835,0.14061435982576,0.116216438459535,,,
11.836,0.151085894362113,0.095994423340373,,,
11.837,0.155727798355002,0.0705670826463143,,,
11.838,0.155157403066248,0.0419109378729804,,,
11.839,0.150026131916028,0.011981289887107,,,
11.84,0.14096477775451,-0.0173812450177639,,,
11.841,0.128554008101559,-0.0444911014224231,,,
11.842,0.113320038924761,-0.0678284645712295,,,
11.843,0.0957516063570626,-0.086052312495746,,,
11.844,0.0763312707274331,-0.0980395752092807,,,
11.845,0.0555721823139909,-0.102959265259723,,,
11.846,0.0340509912938735,-0.100374337064432,,,
11.847,0.0124285919768472,-0.0903486170233093,,,
11.848,-0.00854740375869086,-0.0735262417911187,,,
11.849,-0.0280615921629131,-0.0511516670423314,,,
11.85,-0.0452709526383108,-0.0250086080566452,,,
11.851,-0.0593629465497582,0.00272808924890793,,,
11.852,-0.0696254380186615,0.0297146094146238,,,
11.853,-0.0755201967869348,0.0537001066137668,,,
11.854,-0.0767504912811316,0.072778139252276,,,
11.855,-0.0733131633168446,0.085578848014888,,,
11.856,-0.065526742902453,0.0913762452323781,,,
11.857,-0.0540295507875046,0.0901162335609185,,,
11.858,-0.0397450571470916,0.0823904806394373,,,
11.859,-0.0238155747646911,0.0693813678624704,,,
11.86,-0.00750917538364151,0.0527909074224292,,,
11.861,0.00789192640418384,0.0347510752693576,,,
11.862,0.0212107505939562,0.0176987112661665,,,
11.863,0.0314904944209628,0.00418991022547272,,,
11.864,0.0380926836513687,-0.00336312668771992,,,
11.865,0.040767325259885,-0.00301986564139488,,,
11.866,0.0396862355011694,0.00634909851876585,,,
11.867,0.0354341285593117,0.0247894161637127,,,
11.868,0.0289561773906316,0.051129647474672,,,
11.869,0.0214652026888846,0.083025806304683,,,
11.87,0.0143159670841919,0.117180100449721,,,
11.871,0.0088578042186586,0.149697741575545,,,
11.872,0.00627958932476508,0.176529186674812,,,
11.873,0.00746253605386806,0.193939615324703,,,
11.874,0.012856282611474,0.198945068707497,,,
11.875,0.0223921601374318,0.189653540350561,,,
11.876,0.0354445349015024,0.165455759749596,,,
11.877,0.0508469539032699,0.127034056582269,,,
11.878,0.0669648854124144,0.0762016534056899,,,
11.879,0.0818215651927165,0.0156347494515275,,,
11.88,0.0932682517286554,-0.051414299985058,,,
11.881,0.0991854416837142,-0.121354611540012,,,
11.882,0.0976976903998633,-0.190432651125953,,,
11.883,0.0873820610800078,-0.254886293367235,,,
11.884,0.0674493442805595,-0.311132582171422,,,
11.885,0.0378783900534924,-0.356019826339015,,,
11.886,-0.000512730597746729,-0.387131697008618,,,
11.887,-0.0460696975450057,-0.403093832524436,,,
11.888,-0.0963832570232299,-0.403813206512674,,,
11.889,-0.148445628715525,-0.390581502556418,,,
11.89,-0.198871402217831,-0.365999114707221,,,
11.891,-0.24416588235142,-0.333720574620809,,,
11.892,-0.28101895878864,-0.2980667307701,,,
11.893,-0.306599620798111,-0.263575241483168,,,
11.894,-0.318825310344157,-0.234563228499622,,,
11.895,-0.316581356970028,-0.214758403659264,,,
11.896,-0.299868732693356,-0.207024481393983,,,
11.897,-0.269863312787576,-0.213174712106203,,,
11.898,-0.22887662483231,-0.233849724747252,,,
11.899,-0.180216309676434,-0.268441599607456,,,
11.9,-0.127953468069262,-0.315067343046811,,,
11.901,-0.076612814523555,-0.370611929790062,,,
11.902,-0.0308092132054545,-0.430861309200568,,,
11.903,0.00514003917618795,-0.49073617582378,,,
11.904,0.0275944980098188,-0.544630188173599,,,
11.905,0.0339282792538945,-0.586848152865348,,,
11.906,0.0227955428938926,-0.612117600279087,,,
11.907,-0.00570170240942628,-0.616113219519025,,,
11.908,-0.0499615258934137,-0.595908216218476,,,
11.909,-0.106954722879982,-0.55026873890959,,,
11.91,-0.172420963603913,-0.479739918773308,,,
11.911,-0.241176439692143,-0.386522548038567,,,
11.912,-0.307510468434071,-0.274187808276507,,,
11.913,-0.365639313774243,-0.147304422759066,,,
11.914,-0.41017880101906,-0.0110493500429144,,,
11.915,-0.436594133310362,0.129153747427493,,,
11.916,-0.441586253689074,0.267956344548039,,,
11.917,-0.423379220364683,0.40037427319361,,,
11.918,-0.38188189812425,0.522050337095339,,,
11.919,-0.318708784538603,0.629483802421793,,,
11.92,-0.237057544776371,0.720209190791008,,,
11.921,-0.141453339998757,0.792902908395576,,,
11.922,-0.0373812393560876,0.847398369267258,,,
11.923,0.06916256206128,0.884597538957631,,,
11.924,0.172162555420586,0.906280539359328,,,
11.925,0.266075669778703,0.914834402340088,,,
11.926,0.346278445845507,0.912941534839085,,,
11.927,0.409428150137371,0.903279720527978,,,
11.928,0.453704083786245,0.8882822065063,,,
11.929,0.478907012936708,0.869987155288113,,,
11.93,0.486408778113474,0.849976510021285,,,
11.931,0.478959006841616,0.829377928474022,,,
11.932,0.460369805045864,0.808890843900253,,,
11.933,0.435110880520977,0.788800225677284,,,
11.934,0.407855572695387,0.768955517514966,,,
11.935,0.383021948825272,0.748715859965627,,,
11.936,0.364352237705144,0.726891436369076,,,
11.937,0.354568735465053,0.701731813634515,,,
11.938,0.3551357351126,0.671013424821084,,,
11.939,0.366146104443303,0.632257544300047,,,
11.94,0.386339065154527,0.58307251604885,,,
11.941,0.413243643780035,0.52157082888667,,,
11.942,0.443431177513345,0.446779578557432,,,
11.943,0.472851045296591,0.358954892045953,,,
11.944,0.497217212485556,0.259728366510855,,,
11.945,0.512409797468957,0.152049990632441,,,
11.946,0.514855956249335,0.0399370767370226,,,
11.947,0.501857781131427,-0.0719217925811586,,,
11.948,0.47184101748802,-0.178635597043677,,,
11.949,0.424506273047892,-0.275571431351168,,,
11.95,0.360873019891701,-0.358726338156841,,,
11.951,0.283215336704837,-0.424948010771051,,,
11.952,0.194896672521785,-0.471987074878278,,,
11.953,0.100118759937488,-0.498422268406587,,,
11.954,0.00360676433584553,-0.503539242579036,,,
11.955,-0.0897419428806557,-0.487242381307715,,,
11.956,-0.17521520222335,-0.450043667855479,,,
11.957,-0.248619675610891,-0.393128284218189,,,
11.958,-0.306563730071495,-0.318464570392221,,,
11.959,-0.34666815786889,-0.228909718781665,,,
11.96,-0.36769049752714,-0.128255495712253,,,
11.961,-0.369556911217076,-0.0211597437327404,,,
11.962,-0.35330396199973,0.0870741805351244,,,
11.963,-0.320940394920579,0.19087461284393,,,
11.964,-0.275245418420386,0.284896374610055,,,
11.965,-0.219524480819168,0.364549781365704,,,
11.966,-0.157345873969768,0.426449056236249,,,
11.967,-0.0922816294934305,0.46866802429457,,,
11.968,-0.0276742248328989,0.490742491160605,,,
11.969,0.0335531643984508,0.493442268853044,,,
11.97,0.0890303758485015,0.478407065730651,,,
11.971,0.137011669521891,0.44776576607321,,,
11.972,0.176385165905362,0.403840295187248,,,
11.973,0.206626926914721,0.348995221905361,,,
11.974,0.227711555170021,0.285645573722853,,,
11.975,0.239994812169521,0.216380614286336,,,
11.976,0.244085337067485,0.144111951404217,,,
11.977,0.240721987302104,0.0721350633039585,,,
11.978,0.230670869422293,0.00402186725807099,,,
11.979,0.214652302836158,-0.0566698267774495,,,
11.98,0.193303384563882,-0.106806102925844,,,
11.981,0.167177071849469,-0.144086488318913,,,
11.982,0.136774228052751,-0.167319871196551,,,
11.983,0.102601244533029,-0.176465156205674,,,
11.984,0.0652429585931108,-0.172405236027355,,,
11.985,0.0254388862216819,-0.156512488071646,,,
11.986,-0.0158495591476752,-0.130140727973406,,,
11.987,-0.0573921767309739,-0.0942087600246118,,,
11.988,-0.0976725515548143,-0.0490108555125194,,,
11.989,-0.134906233394446,0.00568610846169318,,,
11.99,-0.167097227231662,0.0702911579166781,,,
11.991,-0.192131841569057,0.14489513694847,,,
11.992,-0.207905152217701,0.228790577776952,,,
11.993,-0.212471573253559,0.320158797436429,,,
11.994,-0.204207665454343,0.41602392294128,,,
11.995,-0.181972918441232,0.512484746384906,,,
11.996,-0.145253311865986,0.605146100573775,,,
11.997,-0.0942731958234021,0.689619891277356,,,
11.998,-0.0300633033028275,0.761966227350326,,,
11.999,0.0455238341837285,0.818982996611792,,,
12,0.129855619879311,0.858307773791967,,,
12.001,0.219618448850241,0.878358707602052,,,
12.002,0.310970167816503,0.87819913489341,,,
12.003,0.399738482488955,0.857438506174886,,,
12.004,0.481654824085999,0.816255484030719,,,
12.005,0.552610352739727,0.755554184813684,,,
12.006,0.60891797190644,0.677183226312453,,,
12.007,0.647561774090446,0.584105338569859,,,
12.008,0.666414016727421,0.480417752440937,,,
12.009,0.664400357559993,0.3711716628927,,,
12.01,0.641597056215681,0.261996222231706,,,
12.011,0.599249000295107,0.158582848765556,,,
12.012,0.539704153784106,0.0661193462782747,,,
12.013,0.466267534907575,-0.0112268556008012,,,
12.014,0.382985138965911,-0.0706890726238772,,,
12.015,0.294374308718973,-0.111084245186999,,,
12.016,0.205121134860802,-0.132775383207747,,,
12.017,0.119767350312476,-0.137439952185758,,,
12.018,0.0424093201347767,-0.127718435888135,,,
12.019,-0.0235692282021235,-0.106840737008503,,,
12.02,-0.075710912858822,-0.0783101036809455,,,
12.021,-0.112628070768845,-0.0456711248882929,,,
12.022,-0.134063793588871,-0.0123327203457258,,,
12.023,-0.14086514770855,0.0186038549901035,,,
12.024,-0.134870735901181,0.0445392319215607,,,
12.025,-0.118722482908093,0.0635785188312035,,,
12.026,-0.0956183357585781,0.0747007252260005,,,
12.027,-0.0690276955975579,0.0778520398998006,,,
12.028,-0.0423943455558217,0.0739378931582066,,,
12.029,-0.0188521672305107,0.0647109810098162,,,
12.03,-0.000977072669712129,0.0525677309221645,,,
12.031,0.00940537397069079,0.0402741793187636,,,
12.032,0.0113426748766047,0.0306509648477143,,,
12.033,0.00480088923041958,0.0262565947621163,,,
12.034,-0.00936802208372218,0.0291102754274207,,,
12.035,-0.0295315791520037,0.0404865858200506,,,
12.036,-0.0534438850808254,0.0607985151474303,,,
12.037,-0.0784589259668702,0.0895672551847756,,,
12.038,-0.101771374284527,0.125461187266461,,,
12.039,-0.120664587376924,0.166381163212178,,,
12.04,-0.132745583823255,0.209577297377777,,,
12.041,-0.136148582876956,0.251795028949481,,,
12.042,-0.129692011906936,0.289454894422237,,,
12.043,-0.112978317816117,0.318868601994294,,,
12.044,-0.0864309081081401,0.33648659668283,,,
12.045,-0.0512675484586824,0.339165171591644,,,
12.046,-0.0094141867075911,0.324438780274782,,,
12.047,0.03663268713676,0.290782403894492,,,
12.048,0.0839834629224379,0.237842443066549,,,
12.049,0.129558113858919,0.166603125493376,,,
12.05,0.17029797717592,0.0794481118509915,,,
12.051,0.203370182317148,-0.0199192037442424,,,
12.052,0.226349683008045,-0.126717984028406,,,
12.053,0.237366668016772,-0.235490222383377,,,
12.054,0.235210979053654,-0.340619142770234,,,
12.055,0.219389555147155,-0.436888583359263,,,
12.056,0.190137297592881,-0.519979881712125,,,
12.057,0.148385523991681,-0.586801551565875,,,
12.058,0.0956948530796791,-0.635581217475401,,,
12.059,0.03416071245557,-0.66571488354236,,,
12.06,-0.0337001480823841,-0.677441409554821,,,
12.061,-0.105074307240633,-0.671459459591456,,,
12.062,-0.176980562952077,-0.648613829024377,,,
12.063,-0.246397228920673,-0.609749009854461,,,
12.064,-0.310383281954341,-0.555769579845581,,,
12.065,-0.366190270781125,-0.48787518399378,,,
12.066,-0.411363404457192,-0.407876311532313,,,
12.067,-0.443831509807476,-0.318469331137526,,,
12.068,-0.461986283120372,-0.22336344353026,,,
12.069,-0.46475127588366,-0.127195984516238,,,
12.07,-0.451640359258894,-0.0352250188245838,,,
12.071,-0.422804185948689,0.0471634261584453,,,
12.072,-0.379061636343622,0.115053660915303,,,
12.073,-0.321911596102216,0.164591049914612,,,
12.074,-0.253518930539524,0.19344147896006,,,
12.075,-0.176667706308572,0.201022228040713,,,
12.076,-0.0946752870177216,0.188466929131234,,,
12.077,-0.0112634639296869,0.158356771993907,,,
12.078,0.0696127795777947,0.114300153810303,,,
12.079,0.143972732985437,0.0604601961443066,,,
12.08,0.208042065358436,0.00111948414604477,,,
12.081,0.258493656533051,-0.0596540157655364,,,
12.082,0.292678594951699,-0.118207964040616,,,
12.083,0.308827958361333,-0.17137525212557,,,
12.084,0.306206877061329,-0.216444238751588,,,
12.085,0.285204857818201,-0.251082922140869,,,
12.086,0.247350392924012,-0.273277106106665,,,
12.087,0.195243458893714,-0.281333087686958,,,
12.088,0.132406361944623,-0.273971722701738,,,
12.089,0.0630608738752517,-0.250507138743218,,,
12.09,-0.00815320985103673,-0.211066616913817,,,
12.091,-0.0764970183798174,-0.156780362809065,,,
12.092,-0.137464022058836,-0.0898661487535339,,,
12.093,-0.187097308939037,-0.0135602075036648,,,
12.094,-0.222267087602915,0.0681092830776278,,,
12.095,-0.240886185817845,0.150667049701634,,,
12.096,-0.242046730896131,0.229589156322386,,,
12.097,-0.226067938399658,0.300685166294627,,,
12.098,-0.194452206072542,0.360406445751554,,,
12.099,-0.149753840611869,0.406048558890439,,,
12.1,-0.0953713019963103,0.435849411477905,,,
12.101,-0.0352795540418945,0.44901562209775,,,
12.102,0.0262763217210167,0.44572147933979,,,
12.103,0.0851020217000525,0.427108043902167,,,
12.104,0.137364007517798,0.395272376728866,,,
12.105,0.179864121081995,0.35320209102379,,,
12.106,0.210257502848342,0.30460190109547,,,
12.107,0.227197573711678,0.253584039939919,,,
12.108,0.230398357301698,0.204241269850999,,,
12.109,0.220611646079185,0.160167248527133,,,
12.11,0.199523650901532,0.124015871378587,,,
12.111,0.169582111324064,0.0971926524170821,,,
12.112,0.133769923301469,0.0797486035805959,,,
12.113,0.0953449786777011,0.0705038868452324,,,
12.114,0.0575680627869451,0.0673733800293442,,,
12.115,0.02344124240761,0.067815147167397,,,
12.116,-0.00452196462128338,0.0692921321270758,,,
12.117,-0.0244763243398083,0.0696360518663787,,,
12.118,-0.0353609062175685,0.0672309457113895,,,
12.119,-0.0369437664238626,0.0609884961451557,,,
12.12,-0.0297943570688666,0.0501578112893516,,,
12.121,-0.0151893868415777,0.0340738696150092,,,
12.122,0.00503618212557683,0.0119683036659398,,,
12.123,0.0286766557482939,-0.017070916026478,,,
12.124,0.0533623994037276,-0.0539764767968183,,,
12.125,0.0767657820031858,-0.0994661089518356,,,
12.126,0.0967873694969987,-0.153775243980532,,,
12.127,0.111706552998427,-0.216436444838793,,,
12.128,0.120285305002079,-0.286166498494302,,,
12.129,0.121819067687445,-0.360899222484128,,,
12.13,0.116134255957676,-0.437972628366407,,,
12.131,0.103536981756737,-0.514441373985936,,,
12.132,0.0847219942084592,-0.587446765428196,,,
12.133,0.0606541931170159,-0.654551849063769,,,
12.134,0.0324371704804,-0.71395115834604,,,
12.135,0.00118389795630357,-0.764497470989806,,,
12.136,-0.0320961260293288,-0.80554509267103,,,
12.137,-0.0665811182735362,-0.836671390182564,,,
12.138,-0.101683821326466,-0.857378318391819,,,
12.139,-0.137056333743425,-0.866876677121746,,,
12.14,-0.172553304437798,-0.864022080221663,,,
12.141,-0.208158840744297,-0.847418852435243,,,
12.142,-0.243886915735523,-0.815653134514346,,,
12.143,-0.27966828153914,-0.767578106066499,,,
12.144,-0.31523854542753,-0.702568480881159,,,
12.145,-0.350042143460571,-0.62068725815754,,,
12.146,-0.383165644272096,-0.522745040500065,,,
12.147,-0.413311317852774,-0.410260904002765,,,
12.148,-0.438818343362277,-0.285350252050722,,,
12.149,-0.457734587198426,-0.150576807458378,,,
12.15,-0.467936875468107,-0.00881434415554085,,,
12.151,-0.467292536643519,0.136841029321134,,,
12.152,-0.453850137540837,0.283092875722348,,,
12.153,-0.426043199310793,0.426422857774209,,,
12.154,-0.382887706754839,0.563076733144235,,,
12.155,-0.324152903089365,0.689117161707795,,,
12.156,-0.250485631685974,0.800588351784236,,,
12.157,-0.163471563106326,0.893802036930326,,,
12.158,-0.0656218935033924,0.965702245944024,,,
12.159,0.0397189797487346,1.0142179989578,,,
12.16,0.148541479605707,1.03849957831485,,,
12.161,0.25640344145119,1.03897019900185,,,
12.162,0.358709298904088,1.01719106417685,,,
12.163,0.4510128092391,0.975595912890146,,,
12.164,0.52931756366527,0.917175279797557,,,
12.165,0.590349497045304,0.845179366425142,,,
12.166,0.631778180074355,0.762876590839853,,,
12.167,0.652368418389293,0.673371265945403,,,
12.168,0.65204991301773,0.579463841634712,,,
12.169,0.631899707579471,0.483538185921544,,,
12.17,0.594039257506538,0.387477012413656,,,
12.171,0.541454806968968,0.292622235089034,,,
