Time_s,BCG_Orig,Constant_Orig,Clean_Difference,Alt_BCG,Alt_Const,Noisy_Alt_BCG,Noisy_Alt_Const,BCG_Interf,Const_Interf,Recovered,Zoom1_Time_s,Zoom1_BCG,Zoom1_Const,Zoom2_Time_s,Zoom2_Noisy_BCG,Zoom2_Noisy_Const
0.425128502570051,0.208268736975907,0.01,0.198268736975907,0.208268736975907,,0.228080390400052,,0.228080390400052,0.0328814368621062,0.201869072788997,,,,,,
0.425160503210064,0.208285524688737,0.01,0.198285524688737,0.208285524688737,,0.240361289800052,,0.240361289800052,0.0407795077594201,0.209446922482154,,,,,,
0.425192503850077,0.208302323168332,0.01,0.198302323168332,0.208302323168332,,0.232703698109476,,0.232703698109476,0.034744741957463,0.197086281084751,,,,,,
0.42522450449009,0.208319132410962,0.01,0.198319132410961,0.208319132410962,,0.250236322620009,,0.250236322620009,0.0504039506118074,0.209915855888441,,,,,,
0.425256505130103,0.208335952412876,0.01,0.198335952412876,0.208335952412876,,0.243057283357899,,0.243057283357899,0.0417046910574557,0.198033766919496,,,,,,
0.425288505770115,0.208352783170308,0.01,0.198352783170308,0.208352783170308,,0.251767052300349,,0.251767052300349,0.0507978389372752,0.202040486155119,,,,,,
0.425320506410128,0.208369624679467,0.01,0.198369624679467,0.208369624679467,,0.261060294711764,,0.261060294711764,0.0655535087313623,0.20663067885969,,,,,,
0.425352507050141,0.208386476936548,0.01,0.198386476936548,0.208386476936548,,0.260435413727283,,0.260435413727283,0.0590414823244241,0.201302748168383,,,,,,
0.425384507690154,0.208403339937723,0.01,0.198403339937723,0.208403339937723,,0.268779035482309,,0.268779035482309,0.0679902538083665,0.204943320216566,,,,,,
0.425416508330167,0.208420213679147,0.01,0.198420213679147,0.208420213679147,,0.264786380735076,,0.264786380735076,0.0659723987271956,0.196247615762498,,,,,,
0.425448508970179,0.208437098156955,0.01,0.198437098156955,0.208437098156955,,0.272142502835534,,0.272142502835534,0.0766228158026192,0.198900688156128,,,,,,
0.425480509610192,0.208453993367263,0.01,0.198453993367263,0.208453993367263,,0.280725613716128,,0.280725613716128,0.0784903348564036,0.202780749329879,,,,,,
0.425512510250205,0.208470899306167,0.01,0.198470899306167,0.208470899306167,,0.285042980998142,,0.285042980998142,0.0852712802490416,0.202395066905058,,,,,,
0.425544510890218,0.208487815969745,0.01,0.198487815969745,0.208487815969745,,0.28041320786022,,0.28041320786022,0.0816263651812566,0.193062244060293,,,,,,
0.425576511530231,0.208504743354054,0.01,0.198504743354054,,0.01,,0.0920540135067539,0.292052912900841,0.0920540135067539,0.188584148761592,,,,,,
0.425608512170243,0.208521681455134,0.01,0.198521681455134,,0.01,,0.0898910336807795,0.290601616115092,0.0898910336807795,0.190972082995693,,,,,,
0.425640512810256,0.208538630269004,0.01,0.198538630269004,,0.01,,0.0911539938915673,0.292934464602942,0.0911539938915673,0.189934077193032,,,,,,
0.425672513450269,0.208555589791663,0.01,0.198555589791663,,0.01,,0.0925136245700649,0.292681955057683,0.0925136245700649,0.188799400922662,,,,,,
0.425704514090282,0.208572560019092,0.01,0.198572560019092,,0.01,,0.101705129334318,0.30332757863522,0.101705129334318,0.179832850566536,,,,,,
0.425736514730295,0.208589540947253,0.01,0.198589540947253,,0.01,,0.109261316640684,0.31038112344042,0.109261316640684,0.172501617668296,,,,,,
0.425768515370307,0.208606532572087,0.01,0.198606532572087,,0.01,,0.110583644471118,0.309463949571717,0.110583644471118,0.171404244245989,,,,,,
0.42580051601032,0.208623534889517,0.01,0.198623534889517,,0.01,,0.103152873325784,0.302586852173764,0.103152873325784,0.17905996979945,,,,,,
0.425832516650333,0.208640547895447,0.01,0.198640547895447,,0.01,,0.112657458450964,0.314539188596632,0.112657458450964,0.169780339082397,,,,,,
0.425864517290346,0.208657571585759,0.01,0.198657571585759,,0.01,,0.116456098012166,0.311558284835979,0.116456098012166,0.166206653929322,,,,,,
0.425896517930359,0.208674605956319,0.01,0.198674605956319,,0.01,,0.119141645459139,0.320108531351674,0.119141645459139,0.163746060890476,,,,,,
0.425928518570371,0.20869165100297,0.01,0.19869165100297,,0.01,,0.111093297954775,0.310514804687699,0.111093297954775,0.172019362802966,,,,,,
0.425960519210384,0.208708706721539,0.01,0.198708706721539,,0.01,,0.118032677274433,0.3188572501046,0.118032677274433,0.165304937891435,,,,,,
0.425992519850397,0.208725773107831,0.01,0.198725773107831,,0.01,,0.119582327703719,0.321090829112331,0.119582327703719,0.163980241870276,,,,,,
0.42602452049041,0.208742850157632,0.01,0.198742850157632,,0.01,,0.118521381293712,0.321984580717109,0.118521381293712,0.16526614268841,,,,,,
