Time_s,Ground_Truth_Amplitude,Measured_Amplitude,Frequency_Hz,Measured_PSD_dBHz,Ground_Truth_PSD_dBHz
3.642,0.54873895774223,0.782161657320412,,,
3.643,0.561437878533023,0.782363886022035,,,
3.644,0.5692933944571,0.782567620445262,,,
3.645,0.567252778964887,0.782771490213524,,,
3.646,0.57840480861467,0.782974133259935,,,
3.647,0.554178095528823,0.78317420393749,,,
3.648,0.57086815239457,0.783370380767603,,,
3.649,0.550651943105867,0.783561373786169,,,
3.65,0.564553920395147,0.783745931455988,,,
3.651,0.54866013632419,0.7839228471229,,,
3.652,0.54989160294269,0.78409096500141,,,
3.653,0.54623437947684,0.784249185684189,,,
3.654,0.53992751636239,0.784396471177162,,,
3.655,0.529072534950303,0.784531849466741,,,
3.656,0.52803078325817,0.784654418628274,,,
3.657,0.533436859558823,0.784763350486258,,,
3.658,0.53562693412932,0.784857893838068,,,
3.659,0.558990787226763,0.784937377253242,,,
3.66,0.54791927252561,0.785001211458395,,,
3.661,0.566361564208133,0.785048891312844,,,
3.662,0.57463260889776,0.785079997372646,,,
3.663,0.56159828282941,0.785094197032618,,,
3.664,0.54761219906947,0.785091245229072,,,
3.665,0.575206676707433,0.785070984682755,,,
3.666,0.554459426238026,0.785033345663494,,,
3.667,0.575283146218986,0.784978345266041,,,
3.668,0.5701221726687,0.784906086199054,,,
3.669,0.561889658390983,0.784816755103032,,,
3.67,0.57434085568329,0.784710620425342,,,
3.671,0.55003846743247,0.784588029888697,,,
3.672,0.551704156956687,0.7844494075932,,,
3.673,0.544736421539067,0.784295250790956,,,
3.674,0.54161529740828,0.784126126366557,,,
3.675,0.53521904888662,0.783942667047495,,,
3.676,0.534648721957417,0.783745567358421,,,
3.677,0.558313137843613,0.783535579325533,,,
3.678,0.526411074836947,0.783313507934574,,,
3.679,0.530310383718427,0.783080206348468,,,
3.68,0.54169140412525,0.782836570896574,,,
3.681,0.558395986443207,0.782583535854906,,,
3.682,0.557920958713523,0.782322068044096,,,
3.683,0.580877909204953,0.78205316127843,,,
3.684,0.57228039567351,0.78177783070288,,,
3.685,0.558740629766717,0.78149710705409,,,
3.686,0.57075452871268,0.781212030875881,,,
3.687,0.57172484795512,0.78092364671317,,,
3.688,0.56883603941128,0.780632997303825,,,
3.689,0.565053585835923,0.78034111778799,,,
3.69,0.562784369362573,0.780049029957809,,,
3.691,0.54919712604199,0.779757736574752,,,
3.692,0.544355346864527,0.779468215786081,,,
3.693,0.54309235724855,0.779181415676525,,,
3.694,0.553346503559206,0.77889824899552,,,
3.695,0.53875192765969,0.778619588101807,,,
3.696,0.560926581987186,0.778346260163277,,,
3.697,0.54956153572048,0.778079042640213,,,
3.698,0.529132164410607,0.777818659066882,,,
3.699,0.55459241399023,0.777565775133028,,,
3.7,0.530389046574767,0.777320995055799,,,
3.701,0.557239366106933,0.777084858224775,,,
3.702,0.556957363442723,0.776857836098345,,,
3.703,0.5717212394393,0.77664032932819,,,
3.704,0.570180467887057,0.776432665089821,,,
3.705,0.55235733283231,0.776235094599381,,,
3.706,0.576991805659477,0.776047790799397,,,
3.707,0.56405160739115,0.775870846198686,,,
3.708,0.56777748503783,0.775704270854853,,,
3.709,0.565166588734717,0.775547990492009,,,
3.71,0.555608634077676,0.775401844750697,,,
3.711,0.55694452832202,0.775265585570008,,,
3.712,0.56215175460568,0.775138875701927,,,
3.713,0.54930672265819,0.775021287355077,,,
3.714,0.54595907204797,0.774912300960615,,,
3.715,0.51805545953255,0.774811304048766,,,
3.716,0.520520529517217,0.774717590221474,,,
3.717,0.551689829220843,0.774630358205774,,,
3.718,0.543285740051403,0.7745487109758,,,
3.719,0.560074493948423,0.774471654941193,,,
3.72,0.55592399841533,0.774398099217178,,,
3.721,0.563569669639013,0.774326855015058,,,
3.722,0.566938421927537,0.774256635215747,,,
3.723,0.56777447379659,0.774186054206679,,,
3.724,0.564807582957183,0.774113628069558,,,
3.725,0.559809158802513,0.774037775203556,,,
3.726,0.556407979150317,0.773956817459331,,,
3.727,0.565575106211677,0.773868981848219,,,
3.728,0.560603466223133,0.773772402880344,,,
3.729,0.56633596853825,0.773665125574798,,,
3.73,0.535912841981793,0.773545109172378,,,
3.731,0.558359670670353,0.773410231565423,,,
3.732,0.54318545363308,0.773258294440661,,,
3.733,0.547314916548396,0.77308702911225,,,
3.734,0.553163005937446,0.772894103006149,,,
3.735,0.528382085356306,0.772677126745794,,,
3.736,0.559609279144153,0.772433661782298,,,
3.737,0.530525038135456,0.772161228507822,,,
3.738,0.539298104686787,0.771857314785246,,,
3.739,0.54790829547958,0.771519384818667,,,
3.74,0.559729203375847,0.771144888277558,,,
3.741,0.5513405795642,0.770731269575382,,,
3.742,0.559667126914073,0.770275977194471,,,
3.743,0.57634993824794,0.769776472945464,,,
3.744,0.575333403724713,0.769230241051983,,,
3.745,0.575403286302903,0.768634796958213,,,
3.746,0.573111801730533,0.76798769576703,,,
3.747,0.560915575258063,0.767286540228061,,,
3.748,0.559398916433543,0.766528988208762,,,
3.749,0.54743608722616,0.765712759597854,,,
3.75,0.550625225720373,0.764835642609596,,,
3.751,0.536090049943543,0.763895499478422,,,
3.752,0.532742190844097,0.762890271554315,,,
3.753,0.518764922446056,0.761817983826996,,,
3.754,0.52843319264402,0.760676748919675,,,
3.755,0.507966059727453,0.759464770600719,,,
3.756,0.537679674506007,0.758180346864852,,,
3.757,0.528634514483367,0.756821872633984,,,
3.758,0.555331823517777,0.75538784212066,,,
3.759,0.521032326170333,0.753876850884805,,,
3.76,0.539815051752837,0.752287597599516,,,
3.761,0.568190456431527,0.750618885527838,,,
3.762,0.547875238916667,0.748869623702965,,,
3.763,0.544029922582337,0.747038827799731,,,
3.764,0.54593237570049,0.745125620684636,,,
3.765,0.543712217577293,0.743129232633645,,,
3.766,0.545173325246207,0.741049001212005,,,
3.767,0.539097253593073,0.738884370818867,,,
3.768,0.5286821144588,0.736634891911708,,,
3.769,0.52967185420113,0.734300219939536,,,
3.77,0.537918846724033,0.731880114026259,,,
3.771,0.52590855393864,0.729374435452121,,,
3.772,0.509151962083777,0.726783145979969,,,
3.773,0.50060462164668,0.724106306065705,,,
3.774,0.502342978044907,0.7213440729832,,,
3.775,0.488678962613763,0.718496698887305,,,
3.776,0.502827789042256,0.71556452883644,,,
3.777,0.50542648243713,0.712547998796716,,,
3.778,0.510744036062973,0.709447633650251,,,
3.779,0.499735041179703,0.706264045229889,,,
3.78,0.50709076714315,0.702997930401659,,,
3.781,0.510200083091533,0.699650069215122,,,
3.782,0.505361676581463,0.696221323138886,,,
3.783,0.51398845742235,0.692712633391241,,,
3.784,0.52055499889078,0.689125019362815,,,
3.785,0.516754784959987,0.685459577111765,,,
3.786,0.505329742444403,0.681717477896901,,,
3.787,0.506847992848176,0.677899966704522,,,
3.788,0.49569740182478,0.674008360721907,,,
3.789,0.481556875386387,0.670044047713739,,,
3.79,0.486177847856567,0.666008484266145,,,
3.791,0.471972048657943,0.661903193875627,,,
3.792,0.471047105030387,0.657729764875418,,,
3.793,0.46586469345147,0.653489848206606,,,
3.794,0.45225096797482,0.649185155051809,,,
3.795,0.4442972222397,0.64481745435344,,,
3.796,0.472004213517663,0.640388570237212,,,
3.797,0.463530750378767,0.635900379357561,,,
3.798,0.466664094548853,0.631354808177083,,,
3.799,0.462682596696693,0.626753830187591,,,
3.8,0.462967169781263,0.622099463075185,,,
3.801,0.481631086372947,0.617393765825219,,,
3.802,0.485096240922643,0.612638835756417,,,
3.803,0.459184822240417,0.607836805469121,,,
3.804,0.477975591718933,0.602989839692864,,,
3.805,0.444332243270047,0.598100132023073,,,
3.806,0.488813468145053,0.593169901543257,,,
3.807,0.460643968978977,0.588201389334021,,,
3.808,0.462087086794433,0.583196854871288,,,
3.809,0.455100061966857,0.57815857231354,,,
3.81,0.446671012585653,0.573088826673638,,,
3.811,0.43724249756047,0.567989909867416,,,
3.812,0.436302152516417,0.562864116631345,,,
3.813,0.417813021785493,0.557713740306718,,,
3.814,0.40333006832527,0.552541068497702,,,
3.815,0.40827464938299,0.547348378622454,,,
3.816,0.40351132713814,0.542137933386079,,,
3.817,0.41642984896241,0.536911976207802,,,
3.818,0.43008472044133,0.531672726631076,,,
3.819,0.407859162511597,0.526422375736221,,,
3.82,0.4320848811185,0.521163081565124,,,
3.821,0.434558697087367,0.515896964561761,,,
3.822,0.419434837654137,0.510626103034622,,,
3.823,0.426761855200733,0.505352528656997,,,
3.824,0.41073138500386,0.500078222033985,,,
3.825,0.438499470929237,0.494805108375739,,,
3.826,0.42174705389903,0.489535053322521,,,
3.827,0.41610057579403,0.484269858970106,,,
3.828,0.400913907582403,0.479011260146165,,,
3.829,0.40175858774346,0.473760920990191,,,
3.83,0.39003565376551,0.46852043189098,,,
3.831,0.384897043614847,0.463291306836191,,,
3.832,0.378015792467177,0.458074981227629,,,
3.833,0.366475482009157,0.452872810212675,,,
3.834,0.365683854188897,0.447686067575316,,,
3.835,0.374364938998837,0.442515945218364,,,
3.836,0.351865396409737,0.437363553252857,,,
3.837,0.3836115748349,0.43222992069368,,,
3.838,0.37160454370066,0.427115996744847,,,
3.839,0.372811277462953,0.422022652644423,,,
3.84,0.378963369664283,0.416950684028288,,,
3.841,0.363471664073527,0.411900813763978,,,
3.842,0.368179320195023,0.406873695200528,,,
3.843,0.366312962213467,0.401869915776568,,,
3.844,0.384023321305287,0.396890000925528,,,
3.845,0.38308300690265,0.391934418212762,,,
3.846,0.360715913348517,0.3870035816352,,,
3.847,0.37986265047617,0.382097856011135,,,
3.848,0.34906852162636,0.377217561387517,,,
3.849,0.35602485419791,0.372362977394842,,,
3.85,0.35159638344533,0.367534347485082,,,
3.851,0.343325549777323,0.362731882996802,,,
3.852,0.33350303278768,0.357955767004863,,,
3.853,0.337907832293143,0.353206157929686,,,
3.854,0.332209020085233,0.348483192900551,,,
3.855,0.31253305081136,0.343786990884888,,,
3.856,0.329992329243593,0.339117655608245,,,
3.857,0.31414775627482,0.334475278296569,,,
3.858,0.327987342013,0.329859940275077,,,
3.859,0.33392494511737,0.32527171545756,,,
3.86,0.333173886261257,0.320710672757738,,,
3.861,0.323419207052807,0.316176878450967,,,
3.862,0.33401696335852,0.311670398511245,,,
3.863,0.337369101755933,0.307191300945698,,,
3.864,0.330104213395833,0.302739658145487,,,
3.865,0.34794852729734,0.298315549267024,,,
3.866,0.31877320965855,0.293919062650356,,,
3.867,0.31555108441149,0.289550298274284,,,
3.868,0.323508777464617,0.285209370243137,,,
3.869,0.323314616181153,0.280896409299268,,,
3.87,0.30804609399765,0.276611565356287,,,
3.871,0.311961079925843,0.272355010046471,,,
3.872,0.29369827825146,0.268126939268817,,,
3.873,0.27505135504067,0.263927575711829,,,
3.874,0.27114705047692,0.259757171309429,,,
3.875,0.292028179271563,0.255616009572437,,,
3.876,0.30947897327088,0.25150440772399,,,
3.877,0.307299289210853,0.247422718556911,,,
3.878,0.292139982459833,0.243371331925989,,,
3.879,0.276458023076013,0.239350675789765,,,
3.88,0.302492595078463,0.235361216725805,,,
3.881,0.2938309762227,0.231403459860808,,,
3.882,0.28341830298442,0.227477948181114,,,
3.883,0.280719376015317,0.223585261216167,,,
3.884,0.292666453276347,0.219726013110945,,,
3.885,0.27969577912896,0.215900850117951,,,
3.886,0.293469155900383,0.212110447544354,,,
3.887,0.312796054651597,0.208355506189314,,,
3.888,0.286099935242077,0.204636748305977,,,
3.889,0.277878256692867,0.200954913125492,,,
3.89,0.270738363011893,0.197310751986263,,,
3.891,0.251058379130097,0.193705023118973,,,
3.892,0.25681756288909,0.190138486145516,,,
3.893,0.258321348278223,0.186611896357787,,,
3.894,0.26977539559149,0.183125998849564,,,
3.895,0.24180583989642,0.179681522580793,,,
3.896,0.260259902110983,0.176279174457924,,,
3.897,0.242328484191207,0.172919633516805,,,
3.898,0.237375806569547,0.169603545295306,,,
3.899,0.261585207214987,0.166331516480159,,,
3.9,0.236499455405937,0.163104109905446,,,
3.901,0.263351066551727,0.159921839969754,,,
3.902,0.2486920678717,0.156785168527596,,,
3.903,0.251492132016483,0.153694501300986,,,
3.904,0.248250234845157,0.150650184849804,,,
3.905,0.256218952790427,0.14765250413347,,,
3.906,0.259478809421153,0.144701680689627,,,
3.907,0.25549248052747,0.141797871447541,,,
3.908,0.240455978073473,0.138941168185192,,,
3.909,0.238939902503247,0.136131597629799,,,
3.91,0.232358575130713,0.133369122191248,,,
3.911,0.229945122625673,0.130653641305724,,,
3.912,0.237079793263357,0.127984993353642,,,
3.913,0.229692307113743,0.125362958104511,,,
3.914,0.20961835157552,0.122787259635108,,,
3.915,0.21106575539144,0.120257569666782,,,
3.916,0.222181695786277,0.117773511269877,,,
3.917,0.21719205526501,0.115334662883661,,,
3.918,0.221478609299543,0.112940562597231,,,
3.919,0.24002550429499,0.110590712632603,,,
3.92,0.220569250369063,0.108284583969529,,,
3.921,0.207588303415567,0.106021621054144,,,
3.922,0.212719297097043,0.103801246538779,,,
3.923,0.240877967834327,0.101622866005153,,,
3.924,0.231376953740173,0.0994858726256116,,,
3.925,0.236330945254953,0.0973896517177655,,,
3.926,0.236137890420923,0.095333585147892,,,
3.927,0.217679653088083,0.0933170555386484,,,
3.928,0.228344774326857,0.0913394502373899,,,
3.929,0.194039059977157,0.0894001650029169,,,
3.93,0.217694483229967,0.0874986073710617,,,
3.931,0.189643854615283,0.085634199663476,,,
3.932,0.199241770240427,0.0838063816089012,,,
3.933,0.185837204360143,0.0820146125511786,,,
3.934,0.182530083914107,0.0802583732234864,,,
3.935,0.19546110785302,0.0785371670754348,,,
3.936,0.204559444197827,0.0768505211509996,,,
3.937,0.188909093158137,0.0751979865321194,,,
3.938,0.19592467602373,0.0735791383832974,,,
3.939,0.214772841253867,0.0719935756518319,,,
3.94,0.193245115187467,0.0704409204907683,,,
3.941,0.20403620520771,0.0689208174746207,,,
3.942,0.203004450613833,0.0674329326723092,,,
3.943,0.202437424834997,0.0659769526304931,,,
3.944,0.211212773486773,0.0645525833059458,,,
3.945,0.223696111145967,0.0631595489697113,,,
3.946,0.19503339476046,0.0617975910899112,,,
3.947,0.211301566787187,0.0604664671861195,,,
3.948,0.18602290055995,0.0591659496378578,,,
3.949,0.200127905850243,0.0578958244237888,,,
3.95,0.189452810796327,0.056655889766513,,,
3.951,0.179926324019837,0.0554459546598553,,,
3.952,0.174339910708797,0.0542658372598369,,,
3.953,0.17869832796485,0.0531153631254958,,,
3.954,0.16921187782736,0.0519943633004423,,,
3.955,0.1934127905464,0.0509026722319004,,,
3.956,0.172320032340453,0.0498401255330778,,,
3.957,0.175687393093683,0.0488065576074011,,,
3.958,0.172173328501587,0.0478017991673104,,,
3.959,0.16425329494804,0.046825674693246,,,
3.96,0.17498990289404,0.045877999888284,,,
3.961,0.200541201180807,0.0449585791895702,,,
3.962,0.17045370822763,0.0440672033976634,,,
3.963,0.184832809814197,0.0432036474774211,,,
3.964,0.19718001205848,0.0423676685699329,,,
3.965,0.188787785395703,0.0415590042384447,,,
3.966,0.2021370293369,0.0407773709578041,,,
3.967,0.185470439993427,0.0400224628496878,,,
3.968,0.186132285300013,0.0392939506641098,,,
3.969,0.186366783584183,0.0385914810088251,,,
3.97,0.175055892477747,0.0379146758303261,,,
3.971,0.17151486571145,0.037263132152945,,,
3.972,0.158203466038377,0.0366364220859952,,,
3.973,0.134487817081587,0.0360340931111658,,,
3.974,0.161503614866653,0.0354556686609614,,,
3.975,0.15937320655374,0.0349006489929365,,,
3.976,0.145021638551493,0.0343685123556413,,,
3.977,0.155306496741943,0.0338587164333162,,,
3.978,0.150882903915597,0.0333707000487368,,,
3.979,0.175387253250393,0.0329038850962773,,,
3.98,0.17090351254945,0.0324576786693661,,,
3.981,0.14569060202405,0.032031475339715,,,
3.982,0.158556739002127,0.0316246595434707,,,
3.983,0.161516284216903,0.0312366080327737,,,
3.984,0.18027408411805,0.0308666923575583,,,
3.985,0.179034453498407,0.0305142813483202,,,
3.986,0.18133518358974,0.0301787435750394,,,
3.987,0.170789141185477,0.0298594497618798,,,
3.988,0.16773971524624,0.0295557751424043,,,
3.989,0.14914492254195,0.0292671017441873,,,
3.99,0.163076167016477,0.028992820592277,,,
3.991,0.15411165748789,0.0287323338171274,,,
3.992,0.165620583934393,0.0284850566467607,,,
3.993,0.145675538568137,0.0282504192586362,,,
3.994,0.151103335591343,0.0280278684667692,,,
3.995,0.147482514915777,0.0278168692253959,,,
3.996,0.135848740077207,0.0276169059420076,,,
3.997,0.148819025211097,0.0274274836086804,,,
3.998,0.150634811280813,0.0272481287778205,,,
3.999,0.149195776866303,0.0270783904215338,,,
4,0.142550131988387,0.0269178407178372,,,
4.001,0.155743667896433,0.0267660758000595,,,
4.002,0.17530096005493,0.0266227164913025,,,
4.003,0.14369791158431,0.0264874090307413,,,
4.004,0.152559608074997,0.0263598257895094,,,
4.005,0.153893554564477,0.026239665973257,,,
4.006,0.165836989656093,0.0261266563129482,,,
4.007,0.16410247165555,0.0260205517490152,,,
4.008,0.157781911681803,0.0259211361117457,,,
4.009,0.140172863913387,0.0258282227919042,,,
4.01,0.143419913024403,0.0257416553833025,,,
4.011,0.123427670778353,0.0256613082685084,,,
4.012,0.148346312149317,0.0255870871141611,,,
4.013,0.130392424101043,0.0255189292438816,,,
4.014,0.15231083593011,0.0254568038617841,,,
4.015,0.13601253353523,0.0254007121048798,,,
4.016,0.128728958832837,0.0253506869072223,,,
4.017,0.144018725468267,0.0253067926636285,,,
4.018,0.138841249616827,0.0252691246874629,,,
4.019,0.126483084654333,0.0252378084648601,,,
4.02,0.157938275496923,0.0252129987144852,,,
4.021,0.145929398976853,0.0251948782649842,,,
4.022,0.15716790437975,0.0251836567607429,,,
4.023,0.151536221031683,0.0251795692007337,,,
4.024,0.149702552130813,0.0251828743064076,,,
4.025,0.151715874473777,0.0251938527049844,,,
4.026,0.156159073253073,0.0252128049072385,,,
4.027,0.149366019048697,0.0252400490569193,,,
4.028,0.12796486684374,0.0252759184334109,,,
4.029,0.136428376135783,0.0253207586989626,,,
4.03,0.152829118143047,0.0253749248938203,,,
4.031,0.120437285978877,0.0254387781942901,,,
4.032,0.13513927027293,0.0255126824590369,,,
4.033,0.124930120673993,0.0255970005981757,,,
4.034,0.12072313687135,0.0256920908086657,,,
4.035,0.121507003739147,0.0257983027280751,,,
4.036,0.131785498272597,0.0259159735664656,,,
4.037,0.12978177963354,0.0260454242823827,,,
4.038,0.138015998998823,0.0261869558728755,,,
4.039,0.14581555261955,0.0263408458479542,,,
4.04,0.149478372560297,0.0265073449556436,,,
4.041,0.14910303115596,0.026686674214028,,,
4.042,0.156783343539297,0.0268790222915296,,,
4.043,0.13699097134682,0.0270845432574375,,,
4.044,0.137156637009543,0.0273033547042089,,,
4.045,0.153873018979473,0.0275355362249921,,,
4.046,0.138940713149977,0.0277811282178929,,,
4.047,0.167669644121833,0.0280401309846833,,,
4.048,0.147217518205963,0.0283125040951387,,,
4.049,0.13718795589125,0.0285981659959176,,,
4.05,0.142830467240133,0.0288969938506023,,,
4.051,0.136730229795277,0.0292088236018229,,,
4.052,0.125416822877833,0.0295334502455936,,,
4.053,0.127571927919,0.0298706283026861,,,
4.054,0.123457271346007,0.0302200724648888,,,
4.055,0.118433913862283,0.0305814583891351,,,
4.056,0.114192753481147,0.0309544236121964,,,
4.057,0.131168846314267,0.0313385685626687,,,
4.058,0.112818672149197,0.0317334576525176,,,
4.059,0.152206283775443,0.0321386204347748,,,
4.06,0.13540839950236,0.0325535528161525,,,
4.061,0.134455416204467,0.0329777183140732,,,
4.062,0.16368731489659,0.033410549347609,,,
4.063,0.14455356678802,0.0338514485506434,,,
4.064,0.150478651024663,0.0342997900923555,,,
4.065,0.14196158953843,0.0347549209849893,,,
4.066,0.156587893752263,0.0352161623535067,,,
4.067,0.144908634906213,0.0356828106375531,,,
4.068,0.15087436350839,0.0361541386932924,,,
4.069,0.16303229028021,0.036629396760455,,,
4.07,0.140573693924383,0.0371078132593126,,,
4.071,0.127520958020353,0.0375885953855984,,,
4.072,0.134208066054783,0.0380709294809903,,,
4.073,0.125739552199327,0.0385539811723661,,,
4.074,0.123953137877447,0.0390368952917431,,,
4.075,0.125444628919907,0.0395187956070383,,,
4.076,0.109028194027007,0.039998784409496,,,
4.077,0.10918159813826,0.0404759420170606,,,
4.078,0.141928064952833,0.0409493262653175,,,
4.079,0.13650377587429,0.0414179720691873,,,
4.08,0.13723206369609,0.0418808911475116,,,
4.081,0.12495011379632,0.0423370720056645,,,
4.082,0.125558574091647,0.0427854802656464,,,
4.083,0.139527353363967,0.0432250594186026,,,
4.084,0.12955010348003,0.0436547320547161,,,
4.085,0.14111123609127,0.0440734016053441,,,
4.086,0.15787411255589,0.0444799546155505,,,
4.087,0.15496736599989,0.0448732635519877,,,
4.088,0.146106167223617,0.0452521901392951,,,
4.089,0.13976674417015,0.0456155892060072,,,
4.09,0.131514180851177,0.0459623130081983,,,
4.091,0.12451050376812,0.0462912159869808,,,
4.092,0.140961611562237,0.0466011599052939,,,
4.093,0.143751887834093,0.0468910193004089,,,
4.094,0.13074393401309,0.0471596871812928,,,
4.095,0.0885690754924766,0.0474060808959074,,,
4.096,0.12123203618351,0.0476291480940168,,,
4.097,0.14530295493859,0.0478278727162399,,,
4.098,0.138486144297037,0.048001280947853,,,
4.099,0.129471649754603,0.0481484470836777,,,
4.1,0.128907217629953,0.0482684992571199,,,
4.101,0.138845648599707,0.0483606249928416,,,
4.102,0.144066870194963,0.0484240765504496,,,
4.103,0.14105834126728,0.048458176036461,,,
4.104,0.155683825273257,0.0484623202721742,,,
4.105,0.13542024010399,0.0484359854126836,,,
4.106,0.153674636462113,0.0483787313146153,,,
4.107,0.138403555942433,0.0482902056470329,,,
4.108,0.152723186530893,0.0481701477341697,,,
4.109,0.138574551372257,0.0480183921141469,,,
4.11,0.143643156846837,0.0478348717976129,,,
4.111,0.125557689439917,0.0476196212152565,,,
4.112,0.120397102671697,0.0473727788520847,,,
4.113,0.119393678302413,0.0470945895766692,,,
4.114,0.12609702666175,0.046785406681625,,,
4.115,0.131705087341273,0.0464456936538622,,,
4.116,0.12737993647443,0.0460760256880376,,,
4.117,0.139198382290643,0.0456770909453383,,,
4.118,0.133739516615813,0.0452496915455723,,,
4.119,0.134915163835253,0.0447947442662294,,,
4.12,0.147985539709943,0.0443132809091358,,,
4.121,0.131073382440243,0.0438064482847066,,,
4.122,0.151657258917343,0.0432755077578646,,,
4.123,0.142125437360157,0.0427218343013245,,,
4.124,0.14277230160131,0.042146915012047,,,
4.125,0.15947750596034,0.0415523470623147,,,
4.126,0.146813687818613,0.0409398350725318,,,
4.127,0.150538556948433,0.0403111879039921,,,
4.128,0.162656879194227,0.0396683148753149,,,
4.129,0.14084394589089,0.0390132214081651,,,
4.13,0.117270938736533,0.0383480041091773,,,
4.131,0.138696118089257,0.0376748452972155,,,
4.132,0.130501582085157,0.0369960069877176,,,
4.133,0.138164397562573,0.0363138243480426,,,
4.134,0.136627786162183,0.0356306986387727,,,
4.135,0.12940354222882,0.0349490896559017,,,
4.136,0.113518966333343,0.0342715076881003,,,
4.137,0.126182333002313,0.0336005050024724,,,
4.138,0.11655302296272,0.0329386668723408,,,
4.139,0.126298571348353,0.0322886021625727,,,
4.14,0.14088030983573,0.0316529334917103,,,
4.141,0.151360542591403,0.0310342869946379,,,
4.142,0.13967279205793,0.0304352817138558,,,
4.143,0.162773397310627,0.0298585186512718,,,
4.144,0.164710693144367,0.0293065695154922,,,
4.145,0.156817044352347,0.0287819652014166,,,
4.146,0.148405290091073,0.0282871840401133,,,
4.147,0.15544481505127,0.0278246398591063,,,
4.148,0.155257672394997,0.0273966698980408,,,
4.149,0.150333330393533,0.027005522632728,,,
4.15,0.145127594351967,0.0266533455703146,,,
4.151,0.146112249284757,0.0263421730872801,,,
4.152,0.122349505862087,0.026073914387557,,,
4.153,0.13789338603046,0.0258503416587003,,,
4.154,0.128460650361183,0.0256730784997711,,,
4.155,0.13270009233617,0.0255435886874573,,,
4.156,0.114760124694853,0.0254631653405815,,,
4.157,0.127059111686693,0.0254329205410614,,,
4.158,0.136185372856197,0.0254537754734306,,,
4.159,0.14155337659519,0.0255264511546691,,,
4.16,0.142198151784917,0.0256514598388928,,,
4.161,0.14431087624201,0.0258290971936978,,,
4.162,0.160532163099357,0.0260594353526839,,,
4.163,0.163841497237657,0.0263423169484743,,,
4.164,0.156134371828283,0.0266773502215086,,,
4.165,0.15630419217139,0.0270639052842621,,,
4.166,0.15196526145938,0.0275011116026917,,,
4.167,0.14829211754855,0.0279878567408181,,,
4.168,0.132368923928827,0.0285227864024687,,,
4.169,0.144603853977483,0.0291043057961279,,,
4.17,0.127801236319643,0.0297305823424059,,,
4.171,0.13756913570768,0.0303995497356927,,,
4.172,0.140284693949423,0.0311089133594832,,,
4.173,0.124023264191453,0.031856157038144,,,
4.174,0.13503576014489,0.0326385510883711,,,
4.175,0.129532681833023,0.0334531616141616,,,
4.176,0.141514634941503,0.0342968609720565,,,
4.177,0.115810269758227,0.0351663393190158,,,
4.178,0.13482297281197,0.0360581171425602,,,
4.179,0.147847933918687,0.0369685586613812,,,
4.18,0.152201501234077,0.037893885975804,,,
4.181,0.147294343940997,0.0388301938434519,,,
4.182,0.154563305244417,0.0397734649578677,,,
4.183,0.144230276721013,0.0407195856174156,,,
4.184,0.17784086262101,0.0416643616880495,,,
4.185,0.16023666573211,0.0426035347843577,,,
4.186,0.17210918770048,0.0435327986156268,,,
4.187,0.13945260268832,0.0444478154640761,,,
4.188,0.151183398262843,0.0453442327776765,,,
4.189,0.142344687587327,0.046217699867819,,,
4.19,0.13496012962127,0.0470638847020675,,,
4.191,0.161635613540693,0.0478784907757656,,,
4.192,0.139151875685197,0.0486572740359747,,,
4.193,0.135146848811673,0.0493960598202829,,,
4.194,0.13608764821611,0.0500907597639542,,,
4.195,0.11776331813422,0.0507373886227979,,,
4.196,0.135140328862707,0.051332080955445,,,
4.197,0.133319601358717,0.0518711076059949,,,
4.198,0.15365959421867,0.0523508919251626,,,
4.199,0.14800342869229,0.0527680256649634,,,
4.2,0.167787032496487,0.0531192844791283,,,
4.201,0.142555353062957,0.0534016429596247,,,
4.202,0.145223028352363,0.0536122891399411,,,
4.203,0.143177752898577,0.0537486383997895,,,
4.204,0.156020914670217,0.0538083467156403,,,
4.205,0.155889075839303,0.0537893232186142,,,
4.206,0.157705347370607,0.0536897420452216,,,
4.207,0.15831309929418,0.0535080534939772,,,
4.208,0.16286593264709,0.0532429945270787,,,
4.209,0.140133603243523,0.052893598676273,,,
4.21,0.134834896875887,0.0524592054226612,,,
4.211,0.12940948221394,0.0519394691211474,,,
4.212,0.132850151190067,0.0513343675337988,,,
4.213,0.15532004669132,0.0506442100250078,,,
4.214,0.116440310421437,0.0498696454565541,,,
4.215,0.145369087460737,0.0490116698024726,,,
4.216,0.134171543140537,0.0480716334817252,,,
4.217,0.129362223584863,0.047051248381734,,,
4.218,0.130500503207063,0.045952594519603,,,
4.219,0.1292467659069,0.0447781262625321,,,
4.22,0.14127707138098,0.0435306780069107,,,
4.221,0.15022554711131,0.042213469199395,,,
4.222,0.142564998924603,0.0408301085757672,,,
4.223,0.15936583386933,0.0393845974962006,,,
4.224,0.17073357503181,0.0378813322679568,,,
4.225,0.171424060540937,0.036325105365037,,,
4.226,0.163784535681353,0.0347211054738101,,,
4.227,0.14488726451635,0.0330749163103657,,,
4.228,0.142377717590597,0.0313925141686499,,,
4.229,0.153887539082497,0.0296802641707369,,,
4.23,0.14324400464383,0.0279449152041327,,,
4.231,0.135281009930027,0.0261935935457114,,,
4.232,0.138246332475713,0.0244337951853131,,,
4.233,0.153339440070427,0.0226733768719146,,,
4.234,0.124731785872077,0.0209205459116827,,,
